trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00008,   0.00000,   4.65341,  10.10604,  -0.77315,  19.49992,  10.34491,   4.26678,  19.34107,  10.23071,   6.36300,   0.00000,   0.00000,   0.00000,   1.00000,   0.00008,   0.00000,   4.02782, -10.68653,  -0.85694,  20.32363,   9.02840,   4.46379,  20.62397,   9.15355,   6.65581,   0.00000,   0.00000,   0.00000,   2.83696,   1.00000, 
  1.00000,   0.00088, 687.00000,   4.66086,  10.10230,  -0.76947,  19.49248,  10.34117,   4.27046,  19.33362,  10.22697,   6.35932,   0.00000,   0.00000,   0.00000,   1.00000,   0.00088, 687.00000,   4.00479, -10.69657,  -0.87239,  20.34666,   9.03844,   4.44834,  20.64700,   9.16359,   6.67126,   0.00000,   0.00000,   0.00000,   2.83696,   1.00000, 
  1.00000,   0.00455, 688.00000,   4.66077,  10.10111,  -0.77070,  19.49256,  10.33998,   4.26923,  19.33370,  10.22578,   6.36055,   0.00000,   0.00000,   0.00000,   1.00000,   0.00455, 688.00000,   4.00498, -10.69654,  -0.87261,  20.34647,   9.03841,   4.44813,  20.64682,   9.16356,   6.67148,   0.00000,   0.00000,   0.00000,   2.83696,   1.00000, 
  1.00000,   0.00882, 689.00000,   4.66063,  10.10000,  -0.77219,  19.49270,  10.33886,   4.26774,  19.33385,  10.22466,   6.36204,   0.00000,   0.00000,   0.00000,   1.00000,   0.00882, 689.00000,   4.00509, -10.69650,  -0.87278,  20.34636,   9.03837,   4.44796,  20.64670,   9.16352,   6.67165,   0.00000,   0.00000,   0.00000,   2.83696,   1.00000, 
  1.00000,   0.01290, 690.00000,   4.66059,  10.09891,  -0.77317,  19.49274,  10.33777,   4.26676,  19.33388,  10.22357,   6.36302,   0.00000,   0.00000,   0.00000,   1.00000,   0.01290, 690.00000,   4.00515, -10.69641,  -0.87317,  20.34630,   9.03828,   4.44756,  20.64665,   9.16343,   6.67205,   0.00000,   0.00000,   0.00000,   2.83696,   1.00000, 
  1.00000,   0.01702, 691.00000,   4.66036,  10.09801,  -0.77434,  19.49297,  10.33688,   4.26558,  19.33411,  10.22268,   6.36420,   0.00000,   0.00000,   0.00000,   1.00000,   0.01702, 691.00000,   4.00534, -10.69628,  -0.87331,  20.34611,   9.03815,   4.44742,  20.64645,   9.16330,   6.67219,   0.00000,   0.00000,   0.00000,   2.83696,   1.00000, 
  1.00000,   0.02127, 692.00000,   4.66018,  10.09713,  -0.77536,  19.49315,  10.33599,   4.26457,  19.33429,  10.22179,   6.36521,   0.00000,   0.00000,   0.00000,   1.00000,   0.02127, 692.00000,   4.00511, -10.69628,  -0.87342,  20.34634,   9.03814,   4.44731,  20.64668,   9.16330,   6.67230,   0.00000,   0.00000,   0.00000,   2.83696,   1.00000, 
  1.00000,   0.02540, 693.00000,   4.66019,  10.09622,  -0.77685,  19.49314,  10.33508,   4.26308,  19.33428,  10.22088,   6.36670,   0.00000,   0.00000,   0.00000,   1.00000,   0.02540, 693.00000,   4.00531, -10.69615,  -0.87386,  20.34614,   9.03802,   4.44688,  20.64649,   9.16317,   6.67273,   0.00000,   0.00000,   0.00000,   2.83696,   1.00000, 
  1.00000,   0.02954, 694.00000,   4.66011,  10.09542,  -0.77792,  19.49322,  10.33428,   4.26201,  19.33436,  10.22008,   6.36777,   0.00000,   0.00000,   0.00000,   1.00000,   0.02954, 694.00000,   4.00543, -10.69606,  -0.87408,  20.34602,   9.03792,   4.44665,  20.64636,   9.16307,   6.67296,   0.00000,   0.00000,   0.00000,   2.83696,   1.00000, 
  1.00000,   0.03377, 695.00000,   4.66002,  10.09466,  -0.77939,  19.49332,  10.33353,   4.26054,  19.33446,  10.21932,   6.36924,   0.00000,   0.00000,   0.00000,   1.00000,   0.03377, 695.00000,   4.00543, -10.69602,  -0.87415,  20.34602,   9.03789,   4.44659,  20.64637,   9.16304,   6.67302,   0.00000,   0.00000,   0.00000,   2.83696,   1.00000, 
