trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00008,   0.00000,   5.12870,   8.95001,  -0.62403,  18.29506,   8.58088,   4.88214,  18.29792,   8.52773,   5.38727,   0.00000,   0.00000,   0.00000,   1.00000,   0.00008,   0.00000,   3.78948, -10.75095,  -0.32687,  19.43498,   9.23847,   4.92664,  19.13847,   9.42793,   5.24099,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.00085, 603.00000,   5.13378,   8.95318,  -0.62052,  18.28998,   8.58405,   4.88565,  18.29284,   8.53090,   5.38376,   0.00000,   0.00000,   0.00000,   1.00000,   0.00085, 603.00000,   3.79503, -10.74710,  -0.34337,  19.42943,   9.23462,   4.91014,  19.13292,   9.42408,   5.25749,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.00223, 604.00000,   5.13379,   8.95322,  -0.62059,  18.28996,   8.58409,   4.88557,  18.29283,   8.53093,   5.38383,   0.00000,   0.00000,   0.00000,   1.00000,   0.00223, 604.00000,   3.79492, -10.74707,  -0.34346,  19.42954,   9.23459,   4.91005,  19.13303,   9.42405,   5.25758,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.00632, 605.00000,   5.13383,   8.95322,  -0.62057,  18.28993,   8.58410,   4.88560,  18.29279,   8.53094,   5.38381,   0.00000,   0.00000,   0.00000,   1.00000,   0.00632, 605.00000,   3.79487, -10.74704,  -0.34338,  19.42958,   9.23455,   4.91013,  19.13307,   9.42401,   5.25750,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.01044, 606.00000,   5.13383,   8.95323,  -0.62052,  18.28993,   8.58410,   4.88565,  18.29279,   8.53094,   5.38375,   0.00000,   0.00000,   0.00000,   1.00000,   0.01044, 606.00000,   3.79494, -10.74696,  -0.34324,  19.42952,   9.23448,   4.91027,  19.13301,   9.42394,   5.25737,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.01462, 607.00000,   5.13380,   8.95323,  -0.62043,  18.28996,   8.58410,   4.88573,  18.29282,   8.53094,   5.38367,   0.00000,   0.00000,   0.00000,   1.00000,   0.01462, 607.00000,   3.79496, -10.74685,  -0.34314,  19.42949,   9.23437,   4.91037,  19.13298,   9.42383,   5.25726,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.01879, 608.00000,   5.13376,   8.95320,  -0.62044,  18.29000,   8.58407,   4.88573,  18.29286,   8.53092,   5.38367,   0.00000,   0.00000,   0.00000,   1.00000,   0.01879, 608.00000,   3.79471, -10.74683,  -0.34313,  19.42975,   9.23435,   4.91038,  19.13324,   9.42381,   5.25726,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.02295, 609.00000,   5.13373,   8.95318,  -0.62039,  18.29003,   8.58405,   4.88577,  18.29289,   8.53090,   5.38363,   0.00000,   0.00000,   0.00000,   1.00000,   0.02295, 609.00000,   3.79470, -10.74676,  -0.34307,  19.42976,   9.23428,   4.91044,  19.13325,   9.42374,   5.25720,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.02717, 610.00000,   5.13371,   8.95313,  -0.62037,  18.29005,   8.58400,   4.88580,  18.29291,   8.53084,   5.38360,   0.00000,   0.00000,   0.00000,   1.00000,   0.02717, 610.00000,   3.79468, -10.74669,  -0.34292,  19.42978,   9.23420,   4.91059,  19.13327,   9.42366,   5.25704,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.03128, 611.00000,   5.13367,   8.95309,  -0.62031,  18.29009,   8.58397,   4.88586,  18.29295,   8.53081,   5.38355,   0.00000,   0.00000,   0.00000,   1.00000,   0.03128, 611.00000,   3.79468, -10.74658,  -0.34305,  19.42978,   9.23410,   4.91046,  19.13327,   9.42355,   5.25717,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.03543, 612.00000,   5.13367,   8.95301,  -0.62030,  18.29009,   8.58389,   4.88587,  18.29295,   8.53073,   5.38353,   0.00000,   0.00000,   0.00000,   1.00000,   0.03543, 612.00000,   3.79473, -10.74645,  -0.34297,  19.42973,   9.23397,   4.91054,  19.13322,   9.42343,   5.25709,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.03969, 613.00000,   5.13361,   8.95294,  -0.62027,  18.29015,   8.58381,   4.88590,  18.29301,   8.53065,   5.38350,   0.00000,   0.00000,   0.00000,   1.00000,   0.03969, 613.00000,   3.79474, -10.74636,  -0.34291,  19.42972,   9.23388,   4.91060,  19.13321,   9.42334,   5.25704,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.04379, 614.00000,   5.13362,   8.95285,  -0.62029,  18.29014,   8.58372,   4.88588,  18.29300,   8.53056,   5.38352,   0.00000,   0.00000,   0.00000,   1.00000,   0.04379, 614.00000,   3.79483, -10.74622,  -0.34272,  19.42963,   9.23374,   4.91079,  19.13312,   9.42319,   5.25685,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.04793, 615.00000,   5.13356,   8.95281,  -0.62023,  18.29020,   8.58369,   4.88593,  18.29306,   8.53053,   5.38347,   0.00000,   0.00000,   0.00000,   1.00000,   0.04793, 615.00000,   3.79474, -10.74612,  -0.34271,  19.42972,   9.23364,   4.91080,  19.13320,   9.42310,   5.25683,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.05216, 616.00000,   5.13354,   8.95278,  -0.62032,  18.29022,   8.58365,   4.88585,  18.29308,   8.53050,   5.38356,   0.00000,   0.00000,   0.00000,   1.00000,   0.05216, 616.00000,   3.79470, -10.74603,  -0.34273,  19.42975,   9.23355,   4.91078,  19.13324,   9.42301,   5.25686,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.05631, 617.00000,   5.13350,   8.95280,  -0.62037,  18.29026,   8.58367,   4.88580,  18.29312,   8.53051,   5.38360,   0.00000,   0.00000,   0.00000,   1.00000,   0.05631, 617.00000,   3.79469, -10.74593,  -0.34280,  19.42977,   9.23344,   4.91071,  19.13326,   9.42290,   5.25693,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.06043, 618.00000,   5.13354,   8.95276,  -0.62049,  18.29022,   8.58363,   4.88567,  18.29308,   8.53047,   5.38373,   0.00000,   0.00000,   0.00000,   1.00000,   0.06043, 618.00000,   3.79470, -10.74579,  -0.34266,  19.42975,   9.23331,   4.91085,  19.13324,   9.42277,   5.25678,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.06466, 619.00000,   5.13358,   8.95275,  -0.62064,  18.29017,   8.58362,   4.88552,  18.29304,   8.53046,   5.38388,   0.00000,   0.00000,   0.00000,   1.00000,   0.06466, 619.00000,   3.79477, -10.74565,  -0.34266,  19.42968,   9.23317,   4.91085,  19.13317,   9.42263,   5.25678,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.06878, 620.00000,   5.13359,   8.95277,  -0.62070,  18.29017,   8.58364,   4.88547,  18.29303,   8.53048,   5.38394,   0.00000,   0.00000,   0.00000,   1.00000,   0.06878, 620.00000,   3.79477, -10.74555,  -0.34274,  19.42969,   9.23307,   4.91077,  19.13318,   9.42253,   5.25687,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.07291, 621.00000,   5.13363,   8.95275,  -0.62083,  18.29013,   8.58362,   4.88534,  18.29299,   8.53047,   5.38407,   0.00000,   0.00000,   0.00000,   1.00000,   0.07291, 621.00000,   3.79474, -10.74551,  -0.34273,  19.42971,   9.23302,   4.91078,  19.13320,   9.42248,   5.25686,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.07715, 622.00000,   5.13358,   8.95279,  -0.62089,  18.29018,   8.58366,   4.88527,  18.29304,   8.53050,   5.38413,   0.00000,   0.00000,   0.00000,   1.00000,   0.07715, 622.00000,   3.79471, -10.74548,  -0.34290,  19.42974,   9.23299,   4.91061,  19.13323,   9.42245,   5.25702,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.08130, 623.00000,   5.13362,   8.95276,  -0.62099,  18.29014,   8.58363,   4.88518,  18.29300,   8.53047,   5.38423,   0.00000,   0.00000,   0.00000,   1.00000,   0.08130, 623.00000,   3.79481, -10.74547,  -0.34289,  19.42965,   9.23298,   4.91062,  19.13314,   9.42244,   5.25702,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.08541, 624.00000,   5.13365,   8.95273,  -0.62101,  18.29011,   8.58360,   4.88516,  18.29297,   8.53045,   5.38424,   0.00000,   0.00000,   0.00000,   1.00000,   0.08541, 624.00000,   3.79476, -10.74545,  -0.34291,  19.42970,   9.23297,   4.91060,  19.13319,   9.42243,   5.25704,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.08964, 625.00000,   5.13366,   8.95271,  -0.62092,  18.29010,   8.58358,   4.88525,  18.29296,   8.53043,   5.38415,   0.00000,   0.00000,   0.00000,   1.00000,   0.08964, 625.00000,   3.79487, -10.74542,  -0.34291,  19.42959,   9.23294,   4.91060,  19.13307,   9.42240,   5.25704,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.09378, 626.00000,   5.13372,   8.95265,  -0.62096,  18.29004,   8.58352,   4.88521,  18.29290,   8.53036,   5.38420,   0.00000,   0.00000,   0.00000,   1.00000,   0.09378, 626.00000,   3.79499, -10.74538,  -0.34294,  19.42947,   9.23290,   4.91057,  19.13296,   9.42236,   5.25706,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.09788, 627.00000,   5.13368,   8.95264,  -0.62080,  18.29008,   8.58352,   4.88537,  18.29294,   8.53036,   5.38404,   0.00000,   0.00000,   0.00000,   1.00000,   0.09788, 627.00000,   3.79499, -10.74542,  -0.34290,  19.42946,   9.23294,   4.91061,  19.13295,   9.42240,   5.25702,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.10220, 628.00000,   5.13363,   8.95263,  -0.62081,  18.29012,   8.58350,   4.88536,  18.29298,   8.53034,   5.38404,   0.00000,   0.00000,   0.00000,   1.00000,   0.10220, 628.00000,   3.79498, -10.74549,  -0.34277,  19.42948,   9.23301,   4.91074,  19.13296,   9.42247,   5.25689,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.10627, 629.00000,   5.13362,   8.95259,  -0.62070,  18.29013,   8.58346,   4.88547,  18.29300,   8.53031,   5.38394,   0.00000,   0.00000,   0.00000,   1.00000,   0.10627, 629.00000,   3.79488, -10.74561,  -0.34264,  19.42958,   9.23313,   4.91087,  19.13307,   9.42259,   5.25676,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.11038, 630.00000,   5.13359,   8.95260,  -0.62057,  18.29017,   8.58347,   4.88560,  18.29303,   8.53032,   5.38381,   0.00000,   0.00000,   0.00000,   1.00000,   0.11038, 630.00000,   3.79494, -10.74566,  -0.34255,  19.42951,   9.23318,   4.91096,  19.13300,   9.42264,   5.25667,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.11467, 631.00000,   5.13359,   8.95260,  -0.62045,  18.29017,   8.58347,   4.88572,  18.29303,   8.53032,   5.38369,   0.00000,   0.00000,   0.00000,   1.00000,   0.11467, 631.00000,   3.79497, -10.74572,  -0.34248,  19.42949,   9.23324,   4.91103,  19.13298,   9.42270,   5.25661,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.11883, 632.00000,   5.13365,   8.95260,  -0.62033,  18.29011,   8.58347,   4.88584,  18.29297,   8.53031,   5.38357,   0.00000,   0.00000,   0.00000,   1.00000,   0.11883, 632.00000,   3.79500, -10.74583,  -0.34223,  19.42945,   9.23335,   4.91128,  19.13294,   9.42281,   5.25636,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.12292, 633.00000,   5.13366,   8.95263,  -0.62029,  18.29010,   8.58350,   4.88588,  18.29296,   8.53034,   5.38352,   0.00000,   0.00000,   0.00000,   1.00000,   0.12292, 633.00000,   3.79493, -10.74590,  -0.34212,  19.42952,   9.23342,   4.91139,  19.13301,   9.42288,   5.25624,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.12715, 634.00000,   5.13378,   8.95262,  -0.62022,  18.28998,   8.58349,   4.88595,  18.29284,   8.53034,   5.38346,   0.00000,   0.00000,   0.00000,   1.00000,   0.12715, 634.00000,   3.79503, -10.74589,  -0.34203,  19.42943,   9.23341,   4.91148,  19.13292,   9.42287,   5.25616,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.13130, 635.00000,   5.13381,   8.95270,  -0.62012,  18.28995,   8.58357,   4.88605,  18.29281,   8.53042,   5.38336,   0.00000,   0.00000,   0.00000,   1.00000,   0.13130, 635.00000,   3.79492, -10.74593,  -0.34202,  19.42954,   9.23345,   4.91149,  19.13303,   9.42291,   5.25615,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.13544, 636.00000,   5.13390,   8.95277,  -0.62000,  18.28986,   8.58364,   4.88617,  18.29272,   8.53048,   5.38323,   0.00000,   0.00000,   0.00000,   1.00000,   0.13544, 636.00000,   3.79497, -10.74592,  -0.34192,  19.42949,   9.23344,   4.91159,  19.13298,   9.42290,   5.25604,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.13968, 637.00000,   5.13391,   8.95289,  -0.61991,  18.28985,   8.58376,   4.88626,  18.29271,   8.53060,   5.38315,   0.00000,   0.00000,   0.00000,   1.00000,   0.13968, 637.00000,   3.79504, -10.74590,  -0.34194,  19.42942,   9.23342,   4.91157,  19.13290,   9.42287,   5.25607,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.14377, 638.00000,   5.13381,   8.95307,  -0.61988,  18.28995,   8.58395,   4.88628,  18.29281,   8.53079,   5.38312,   0.00000,   0.00000,   0.00000,   1.00000,   0.14377, 638.00000,   3.79501, -10.74590,  -0.34196,  19.42945,   9.23342,   4.91155,  19.13294,   9.42288,   5.25608,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.14795, 639.00000,   5.13381,   8.95322,  -0.62000,  18.28995,   8.58409,   4.88617,  18.29281,   8.53094,   5.38324,   0.00000,   0.00000,   0.00000,   1.00000,   0.14795, 639.00000,   3.79488, -10.74591,  -0.34202,  19.42958,   9.23343,   4.91149,  19.13307,   9.42289,   5.25615,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.15218, 640.00000,   5.13380,   8.95341,  -0.61994,  18.28996,   8.58428,   4.88623,  18.29282,   8.53112,   5.38318,   0.00000,   0.00000,   0.00000,   1.00000,   0.15218, 640.00000,   3.79493, -10.74588,  -0.34197,  19.42952,   9.23340,   4.91154,  19.13301,   9.42286,   5.25609,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.15625, 641.00000,   5.13388,   8.95355,  -0.61993,  18.28988,   8.58442,   4.88624,  18.29274,   8.53127,   5.38316,   0.00000,   0.00000,   0.00000,   1.00000,   0.15625, 641.00000,   3.79496, -10.74585,  -0.34198,  19.42950,   9.23337,   4.91153,  19.13299,   9.42283,   5.25610,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.16038, 642.00000,   5.13390,   8.95378,  -0.61981,  18.28986,   8.58465,   4.88636,  18.29272,   8.53149,   5.38305,   0.00000,   0.00000,   0.00000,   1.00000,   0.16038, 642.00000,   3.79497, -10.74583,  -0.34209,  19.42948,   9.23334,   4.91142,  19.13297,   9.42280,   5.25621,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.16465, 643.00000,   5.13405,   8.95391,  -0.61973,  18.28971,   8.58478,   4.88644,  18.29257,   8.53162,   5.38296,   0.00000,   0.00000,   0.00000,   1.00000,   0.16465, 643.00000,   3.79498, -10.74583,  -0.34211,  19.42947,   9.23335,   4.91140,  19.13296,   9.42281,   5.25623,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.16882, 644.00000,   5.13410,   8.95407,  -0.61967,  18.28966,   8.58494,   4.88650,  18.29252,   8.53178,   5.38291,   0.00000,   0.00000,   0.00000,   1.00000,   0.16882, 644.00000,   3.79498, -10.74580,  -0.34225,  19.42948,   9.23332,   4.91126,  19.13297,   9.42277,   5.25637,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.17293, 645.00000,   5.13418,   8.95422,  -0.61954,  18.28957,   8.58510,   4.88663,  18.29244,   8.53194,   5.38278,   0.00000,   0.00000,   0.00000,   1.00000,   0.17293, 645.00000,   3.79502, -10.74577,  -0.34235,  19.42943,   9.23329,   4.91116,  19.13292,   9.42275,   5.25647,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
  1.00000,   0.17712, 646.00000,   5.13427,   8.95435,  -0.61933,  18.28949,   8.58522,   4.88683,  18.29235,   8.53206,   5.38257,   0.00000,   0.00000,   0.00000,   1.00000,   0.17712, 646.00000,   3.79513, -10.74573,  -0.34253,  19.42932,   9.23325,   4.91098,  19.13281,   9.42271,   5.25666,   0.00000,   0.00000,   0.00000,   2.48640,   2.00000, 
