trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00008,   0.00000,   4.47783,   9.80388,  -1.10923,  19.12031,  10.03711,   4.18340,  19.29244,   9.91028,   6.39571,   0.00000,   0.00000,   0.00000,   1.00000,   0.00008,   0.00000,   3.71738, -10.94990,  -0.12598,  19.59327,   9.33042,   5.09622,  20.01131,   9.44872,   5.63396,   0.00000,   0.00000,   0.00000,   3.83657,   2.00000, 
  1.00000,   0.00088, 925.00000,   4.47645,   9.79391,  -1.11479,  19.12169,  10.02714,   4.17784,  19.29382,   9.90031,   6.40127,   0.00000,   0.00000,   0.00000,   1.00000,   0.00088, 925.00000,   3.71679, -10.96025,  -0.20663,  19.59386,   9.34077,   5.01557,  20.01190,   9.45907,   5.71461,   0.00000,   0.00000,   0.00000,   3.83657,   2.00000, 
  1.00000,   0.00348, 926.00000,   4.47645,   9.79386,  -1.11475,  19.12169,  10.02709,   4.17788,  19.29382,   9.90026,   6.40123,   0.00000,   0.00000,   0.00000,   1.00000,   0.00348, 926.00000,   3.71675, -10.96013,  -0.20673,  19.59390,   9.34065,   5.01547,  20.01194,   9.45895,   5.71471,   0.00000,   0.00000,   0.00000,   3.83657,   2.00000, 
  1.00000,   0.00755, 927.00000,   4.47648,   9.79389,  -1.11468,  19.12166,  10.02712,   4.17795,  19.29379,   9.90029,   6.40116,   0.00000,   0.00000,   0.00000,   1.00000,   0.00755, 927.00000,   3.71673, -10.96002,  -0.20699,  19.59392,   9.34053,   5.01521,  20.01196,   9.45884,   5.71497,   0.00000,   0.00000,   0.00000,   3.83657,   2.00000, 
  1.00000,   0.01169, 928.00000,   4.47652,   9.79391,  -1.11464,  19.12162,  10.02715,   4.17799,  19.29375,   9.90031,   6.40112,   0.00000,   0.00000,   0.00000,   1.00000,   0.01169, 928.00000,   3.71659, -10.95993,  -0.20683,  19.59406,   9.34045,   5.01537,  20.01210,   9.45875,   5.71481,   0.00000,   0.00000,   0.00000,   3.83657,   2.00000, 
  1.00000,   0.01591, 929.00000,   4.47642,   9.79405,  -1.11449,  19.12172,  10.02729,   4.17814,  19.29385,   9.90045,   6.40097,   0.00000,   0.00000,   0.00000,   1.00000,   0.01591, 929.00000,   3.71657, -10.95983,  -0.20673,  19.59408,   9.34035,   5.01547,  20.01212,   9.45865,   5.71471,   0.00000,   0.00000,   0.00000,   3.83657,   2.00000, 
  1.00000,   0.02005, 930.00000,   4.47648,   9.79412,  -1.11445,  19.12165,  10.02736,   4.17818,  19.29379,   9.90052,   6.40093,   0.00000,   0.00000,   0.00000,   1.00000,   0.02005, 930.00000,   3.71657, -10.95973,  -0.20688,  19.59408,   9.34025,   5.01533,  20.01212,   9.45855,   5.71486,   0.00000,   0.00000,   0.00000,   3.83657,   2.00000, 
  1.00000,   0.02422, 931.00000,   4.47648,   9.79426,  -1.11441,  19.12166,  10.02750,   4.17822,  19.29379,   9.90066,   6.40089,   0.00000,   0.00000,   0.00000,   1.00000,   0.02422, 931.00000,   3.71654, -10.95967,  -0.20681,  19.59411,   9.34018,   5.01539,  20.01215,   9.45849,   5.71479,   0.00000,   0.00000,   0.00000,   3.83657,   2.00000, 
  1.00000,   0.02841, 932.00000,   4.47646,   9.79443,  -1.11431,  19.12168,  10.02766,   4.17832,  19.29382,   9.90083,   6.40079,   0.00000,   0.00000,   0.00000,   1.00000,   0.02841, 932.00000,   3.71659, -10.95957,  -0.20670,  19.59406,   9.34009,   5.01550,  20.01210,   9.45839,   5.71469,   0.00000,   0.00000,   0.00000,   3.83657,   2.00000, 
  1.00000,   0.03258, 933.00000,   4.47652,   9.79460,  -1.11425,  19.12162,  10.02784,   4.17838,  19.29375,   9.90100,   6.40073,   0.00000,   0.00000,   0.00000,   1.00000,   0.03258, 933.00000,   3.71657, -10.95951,  -0.20674,  19.59408,   9.34003,   5.01546,  20.01212,   9.45833,   5.71472,   0.00000,   0.00000,   0.00000,   3.83657,   2.00000, 
  1.00000,   0.03666, 934.00000,   4.47660,   9.79482,  -1.11422,  19.12154,  10.02806,   4.17841,  19.29367,   9.90122,   6.40070,   0.00000,   0.00000,   0.00000,   1.00000,   0.03666, 934.00000,   3.71656, -10.95946,  -0.20672,  19.59409,   9.33998,   5.01548,  20.01212,   9.45829,   5.71470,   0.00000,   0.00000,   0.00000,   3.83657,   2.00000, 
  1.00000,   0.04078, 935.00000,   4.47652,   9.79522,  -1.11406,  19.12162,  10.02845,   4.17857,  19.29375,   9.90162,   6.40054,   0.00000,   0.00000,   0.00000,   1.00000,   0.04078, 935.00000,   3.71651, -10.95944,  -0.20659,  19.59414,   9.33996,   5.01561,  20.01217,   9.45826,   5.71457,   0.00000,   0.00000,   0.00000,   3.83657,   2.00000, 
