trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   2.28026,   0.00000,   5.37943,  10.17726,  -1.03403,  18.19666,  10.40292,   4.22920,  18.25062,  10.24859,   6.36374,   0.00000,   0.00000,   0.00000,   1.00000,   2.28026,   0.00000,   3.90275, -10.54844,  -0.42536,  19.39311,   8.91690,   4.63285,  19.74713,   8.96554,   6.05129,   0.00000,   0.00000,   0.00000,   1.87581,   2.00000, 
  1.00000,   0.00088, 451.00000,   4.44639,   9.86823,  -0.97540,  19.12970,  10.09389,   4.28784,  19.18366,   9.93956,   6.30511,   0.00000,   0.00000,   0.00000,   1.00000,   0.00088, 451.00000,   3.84888, -10.33450,  -0.29663,  19.44698,   8.70297,   4.76158,  19.80100,   8.75161,   5.92256,   0.00000,   0.00000,   0.00000,   1.87581,   2.00000, 
  1.00000,   0.00273, 452.00000,   4.44641,   9.86892,  -0.97548,  19.12968,  10.09458,   4.28775,  19.18364,   9.94026,   6.30519,   0.00000,   0.00000,   0.00000,   1.00000,   0.00273, 452.00000,   3.84896, -10.33447,  -0.29661,  19.44689,   8.70293,   4.76160,  19.80092,   8.75158,   5.92254,   0.00000,   0.00000,   0.00000,   1.87581,   2.00000, 
  1.00000,   0.00701, 453.00000,   4.44643,   9.86963,  -0.97526,  19.12966,  10.09529,   4.28797,  19.18362,   9.94096,   6.30497,   0.00000,   0.00000,   0.00000,   1.00000,   0.00701, 453.00000,   3.84900, -10.33446,  -0.29659,  19.44686,   8.70292,   4.76162,  19.80088,   8.75157,   5.92252,   0.00000,   0.00000,   0.00000,   1.87581,   2.00000, 
  1.00000,   0.01109, 454.00000,   4.44635,   9.87041,  -0.97528,  19.12974,  10.09607,   4.28796,  19.18371,   9.94174,   6.30499,   0.00000,   0.00000,   0.00000,   1.00000,   0.01109, 454.00000,   3.84906, -10.33447,  -0.29668,  19.44680,   8.70293,   4.76153,  19.80082,   8.75157,   5.92261,   0.00000,   0.00000,   0.00000,   1.87581,   2.00000, 
  1.00000,   0.01523, 455.00000,   4.44639,   9.87120,  -0.97497,  19.12970,  10.09686,   4.28826,  19.18366,   9.94253,   6.30468,   0.00000,   0.00000,   0.00000,   1.00000,   0.01523, 455.00000,   3.84911, -10.33445,  -0.29653,  19.44675,   8.70291,   4.76168,  19.80077,   8.75156,   5.92246,   0.00000,   0.00000,   0.00000,   1.87581,   2.00000, 
  1.00000,   0.01946, 456.00000,   4.44629,   9.87202,  -0.97487,  19.12980,  10.09768,   4.28837,  19.18376,   9.94336,   6.30457,   0.00000,   0.00000,   0.00000,   1.00000,   0.01946, 456.00000,   3.84909, -10.33449,  -0.29656,  19.44676,   8.70296,   4.76165,  19.80079,   8.75160,   5.92249,   0.00000,   0.00000,   0.00000,   1.87581,   2.00000, 
  1.00000,   0.02359, 457.00000,   4.44657,   9.87270,  -0.97489,  19.12952,  10.09836,   4.28834,  19.18348,   9.94403,   6.30460,   0.00000,   0.00000,   0.00000,   1.00000,   0.02359, 457.00000,   3.84908, -10.33452,  -0.29644,  19.44678,   8.70298,   4.76177,  19.80080,   8.75162,   5.92237,   0.00000,   0.00000,   0.00000,   1.87581,   2.00000, 
  1.00000,   0.02773, 458.00000,   4.44660,   9.87346,  -0.97488,  19.12949,  10.09912,   4.28835,  19.18345,   9.94479,   6.30459,   0.00000,   0.00000,   0.00000,   1.00000,   0.02773, 458.00000,   3.84905, -10.33454,  -0.29649,  19.44680,   8.70300,   4.76172,  19.80083,   8.75164,   5.92242,   0.00000,   0.00000,   0.00000,   1.87581,   2.00000, 
  1.00000,   0.03199, 459.00000,   4.44645,   9.87436,  -0.97474,  19.12964,  10.10002,   4.28849,  19.18360,   9.94569,   6.30445,   0.00000,   0.00000,   0.00000,   1.00000,   0.03199, 459.00000,   3.84903, -10.33456,  -0.29640,  19.44683,   8.70302,   4.76181,  19.80085,   8.75167,   5.92233,   0.00000,   0.00000,   0.00000,   1.87581,   2.00000, 
