trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   3.83569,   0.00000,   4.47646,  10.00296,  -0.76222,  16.88678,   6.98731,   3.74690,  18.48801,   9.55573,   6.11281,   0.00000,   0.00000,   0.00000,   1.00000,   3.83569,   0.00000,   4.85867,  -8.55282,   1.08641,  18.86126,   7.04162,   6.90907,  19.07234,   7.07029,   4.37970,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.00860, 687.00000,   4.48663,  10.13404,  -0.71978,  16.87661,   7.11839,   3.78933,  18.47784,   9.68681,   6.07037,   0.00000,   0.00000,   0.00000,   1.00000,   0.00860, 687.00000,   3.80206,  -8.74035,   1.27795,  19.91787,   7.22915,   7.10061,  20.12895,   7.25782,   4.18816,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.00910, 688.00000,   4.48660,  10.13382,  -0.71976,  16.87664,   7.11817,   3.78936,  18.47787,   9.68660,   6.07034,   0.00000,   0.00000,   0.00000,   1.00000,   0.00910, 688.00000,   3.80173,  -8.74027,   1.27835,  19.91820,   7.22906,   7.10101,  20.12928,   7.25774,   4.18776,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.01305, 689.00000,   4.48646,  10.13365,  -0.71972,  16.87678,   7.11800,   3.78940,  18.47801,   9.68642,   6.07030,   0.00000,   0.00000,   0.00000,   1.00000,   0.01305, 689.00000,   3.80160,  -8.74021,   1.27870,  19.91833,   7.22900,   7.10135,  20.12941,   7.25767,   4.18742,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.01717, 690.00000,   4.48647,  10.13333,  -0.71966,  16.87677,   7.11768,   3.78946,  18.47800,   9.68610,   6.07025,   0.00000,   0.00000,   0.00000,   1.00000,   0.01717, 690.00000,   3.80153,  -8.74021,   1.27883,  19.91840,   7.22900,   7.10149,  20.12948,   7.25767,   4.18729,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.02133, 691.00000,   4.48664,  10.13304,  -0.71964,  16.87660,   7.11738,   3.78948,  18.47782,   9.68581,   6.07023,   0.00000,   0.00000,   0.00000,   1.00000,   0.02133, 691.00000,   3.80139,  -8.74039,   1.27885,  19.91854,   7.22918,   7.10150,  20.12962,   7.25785,   4.18727,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.02554, 692.00000,   4.48661,  10.13288,  -0.71951,  16.87663,   7.11722,   3.78960,  18.47786,   9.68565,   6.07010,   0.00000,   0.00000,   0.00000,   1.00000,   0.02554, 692.00000,   3.80139,  -8.74059,   1.27873,  19.91854,   7.22938,   7.10139,  20.12961,   7.25805,   4.18739,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.02965, 693.00000,   4.48668,  10.13268,  -0.71936,  16.87656,   7.11702,   3.78976,  18.47779,   9.68545,   6.06995,   0.00000,   0.00000,   0.00000,   1.00000,   0.02965, 693.00000,   3.80138,  -8.74085,   1.27857,  19.91855,   7.22965,   7.10122,  20.12963,   7.25832,   4.18755,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.03379, 694.00000,   4.48670,  10.13254,  -0.71903,  16.87654,   7.11689,   3.79008,  18.47777,   9.68532,   6.06962,   0.00000,   0.00000,   0.00000,   1.00000,   0.03379, 694.00000,   3.80141,  -8.74119,   1.27832,  19.91852,   7.22999,   7.10098,  20.12960,   7.25866,   4.18779,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.03807, 695.00000,   4.48678,  10.13231,  -0.71898,  16.87646,   7.11666,   3.79013,  18.47768,   9.68508,   6.06957,   0.00000,   0.00000,   0.00000,   1.00000,   0.03807, 695.00000,   3.80150,  -8.74159,   1.27802,  19.91844,   7.23038,   7.10068,  20.12951,   7.25906,   4.18810,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
