trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   1.58045,   0.00000,   4.55336,  11.33017,  -0.56820,  17.69892,  11.06792,   4.25254,  18.47839,  10.86273,   6.20570,   0.00000,   0.00000,   0.00000,   1.00000,   1.58045,   0.00000,   4.08473, -11.68871,  -0.54816,  18.19980,  10.09051,   4.73707,  18.46777,  10.33001,   5.77423,   0.00000,   0.00000,   0.00000,   1.21465,   1.00000, 
  1.00000,   0.00098, 292.00000,   4.81046,  10.89555,  -0.69478,  17.44181,  10.63329,   4.12595,  18.22129,  10.42810,   6.33228,   0.00000,   0.00000,   0.00000,   1.00000,   0.00098, 292.00000,   4.08032, -11.67709,  -0.54233,  18.20422,  10.07889,   4.74290,  18.47219,  10.31838,   5.76840,   0.00000,   0.00000,   0.00000,   1.21465,   1.00000, 
  1.00000,   0.00156, 293.00000,   4.81024,  10.89600,  -0.69390,  17.44204,  10.63375,   4.12684,  18.22152,  10.42856,   6.33140,   0.00000,   0.00000,   0.00000,   1.00000,   0.00156, 293.00000,   4.08028, -11.67745,  -0.54244,  18.20426,  10.07925,   4.74279,  18.47223,  10.31875,   5.76851,   0.00000,   0.00000,   0.00000,   1.21465,   1.00000, 
  1.00000,   0.00562, 294.00000,   4.81011,  10.89664,  -0.69335,  17.44217,  10.63438,   4.12739,  18.22164,  10.42919,   6.33085,   0.00000,   0.00000,   0.00000,   1.00000,   0.00562, 294.00000,   4.08034, -11.67777,  -0.54277,  18.20420,  10.07957,   4.74246,  18.47217,  10.31906,   5.76885,   0.00000,   0.00000,   0.00000,   1.21465,   1.00000, 
  1.00000,   0.00968, 295.00000,   4.80983,  10.89755,  -0.69264,  17.44244,  10.63529,   4.12810,  18.22192,  10.43010,   6.33014,   0.00000,   0.00000,   0.00000,   1.00000,   0.00968, 295.00000,   4.08053, -11.67811,  -0.54309,  18.20400,  10.07991,   4.74214,  18.47197,  10.31940,   5.76917,   0.00000,   0.00000,   0.00000,   1.21465,   1.00000, 
  1.00000,   0.01388, 296.00000,   4.80985,  10.89845,  -0.69204,  17.44242,  10.63619,   4.12870,  18.22190,  10.43100,   6.32954,   0.00000,   0.00000,   0.00000,   1.00000,   0.01388, 296.00000,   4.08035, -11.67851,  -0.54303,  18.20419,  10.08031,   4.74220,  18.47216,  10.31981,   5.76911,   0.00000,   0.00000,   0.00000,   1.21465,   1.00000, 
  1.00000,   0.01808, 297.00000,   4.81004,  10.89949,  -0.69165,  17.44224,  10.63723,   4.12909,  18.22171,  10.43204,   6.32915,   0.00000,   0.00000,   0.00000,   1.00000,   0.01808, 297.00000,   4.08071, -11.67869,  -0.54290,  18.20382,  10.08049,   4.74233,  18.47179,  10.31999,   5.76897,   0.00000,   0.00000,   0.00000,   1.21465,   1.00000, 
  1.00000,   0.02222, 298.00000,   4.81034,  10.90063,  -0.69125,  17.44194,  10.63837,   4.12949,  18.22141,  10.43318,   6.32875,   0.00000,   0.00000,   0.00000,   1.00000,   0.02222, 298.00000,   4.08063, -11.67908,  -0.54301,  18.20390,  10.08088,   4.74222,  18.47188,  10.32037,   5.76908,   0.00000,   0.00000,   0.00000,   1.21465,   1.00000, 
  1.00000,   0.02631, 299.00000,   4.81054,  10.90204,  -0.69062,  17.44173,  10.63978,   4.13011,  18.22121,  10.43459,   6.32812,   0.00000,   0.00000,   0.00000,   1.00000,   0.02631, 299.00000,   4.08075, -11.67940,  -0.54277,  18.20378,  10.08120,   4.74246,  18.47175,  10.32070,   5.76884,   0.00000,   0.00000,   0.00000,   1.21465,   1.00000, 
  1.00000,   0.03059, 300.00000,   4.81096,  10.90356,  -0.69050,  17.44132,  10.64130,   4.13024,  18.22079,  10.43611,   6.32799,   0.00000,   0.00000,   0.00000,   1.00000,   0.03059, 300.00000,   4.08088, -11.67973,  -0.54254,  18.20366,  10.08153,   4.74269,  18.47163,  10.32103,   5.76861,   0.00000,   0.00000,   0.00000,   1.21465,   1.00000, 
