trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00009,   0.00000,   4.60038,  10.52185,  -0.86214,  18.53249,  10.72542,   4.45844,  19.05779,  10.65509,   6.16602,   0.00000,   0.00000,   0.00000,   1.00000,   0.00009,   0.00000,   4.05722, -11.00862,  -0.03155,  18.74520,   9.39783,   4.83727,  19.11983,   9.49814,   5.41511,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.00088, 789.00000,   4.60332,  10.47013,  -0.85848,  18.52955,  10.67370,   4.46211,  19.05486,  10.60337,   6.16236,   0.00000,   0.00000,   0.00000,   1.00000,   0.00088, 789.00000,   4.37917, -10.95286,  -0.20407,  18.42326,   9.34207,   4.66474,  18.79789,   9.44238,   5.58764,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.00405, 790.00000,   4.60333,  10.47032,  -0.85783,  18.52954,  10.67389,   4.46275,  19.05485,  10.60356,   6.16171,   0.00000,   0.00000,   0.00000,   1.00000,   0.00405, 790.00000,   4.36323, -10.95493,  -0.19911,  18.43919,   9.34414,   4.66970,  18.81383,   9.44445,   5.58267,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.00835, 791.00000,   4.60329,  10.47053,  -0.85712,  18.52958,  10.67410,   4.46346,  19.05489,  10.60377,   6.16100,   0.00000,   0.00000,   0.00000,   1.00000,   0.00835, 791.00000,   4.34208, -10.95770,  -0.19231,  18.46035,   9.34691,   4.67651,  18.83498,   9.44721,   5.57587,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.01245, 792.00000,   4.60334,  10.47055,  -0.85681,  18.52953,  10.67413,   4.46377,  19.05483,  10.60379,   6.16070,   0.00000,   0.00000,   0.00000,   1.00000,   0.01245, 792.00000,   4.31370, -10.96163,  -0.18371,  18.48872,   9.35085,   4.68510,  18.86335,   9.45115,   5.56728,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.01657, 793.00000,   4.60336,  10.47065,  -0.85617,  18.52951,  10.67422,   4.46441,  19.05482,  10.60389,   6.16006,   0.00000,   0.00000,   0.00000,   1.00000,   0.01657, 793.00000,   4.28251, -10.96622,  -0.17472,  18.51991,   9.35543,   4.69409,  18.89455,   9.45573,   5.55828,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.02081, 794.00000,   4.60336,  10.47074,  -0.85603,  18.52951,  10.67431,   4.46456,  19.05482,  10.60398,   6.15991,   0.00000,   0.00000,   0.00000,   1.00000,   0.02081, 794.00000,   4.24956, -10.97159,  -0.16550,  18.55286,   9.36080,   4.70331,  18.92750,   9.46110,   5.54907,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.02495, 795.00000,   4.60352,  10.47072,  -0.85531,  18.52935,  10.67429,   4.46528,  19.05465,  10.60396,   6.15919,   0.00000,   0.00000,   0.00000,   1.00000,   0.02495, 795.00000,   4.21399, -10.97776,  -0.15526,  18.58844,   9.36698,   4.71355,  18.96307,   9.46728,   5.53883,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.02907, 796.00000,   4.60352,  10.47084,  -0.85455,  18.52935,  10.67441,   4.46604,  19.05466,  10.60408,   6.15843,   0.00000,   0.00000,   0.00000,   1.00000,   0.02907, 796.00000,   4.17627, -10.98478,  -0.14456,  18.62615,   9.37399,   4.72426,  19.00078,   9.47430,   5.52812,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.03333, 797.00000,   4.60372,  10.47084,  -0.85402,  18.52915,  10.67441,   4.46656,  19.05446,  10.60408,   6.15791,   0.00000,   0.00000,   0.00000,   1.00000,   0.03333, 797.00000,   4.13734, -10.99245,  -0.13343,  18.66509,   9.38166,   4.73538,  19.03972,   9.48196,   5.51700,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.03745, 798.00000,   4.60383,  10.47088,  -0.85358,  18.52904,  10.67445,   4.46701,  19.05435,  10.60412,   6.15746,   0.00000,   0.00000,   0.00000,   1.00000,   0.03745, 798.00000,   4.09957, -10.99988,  -0.12293,  18.70285,   9.38909,   4.74588,  19.07749,   9.48939,   5.50650,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.04155, 799.00000,   4.60386,  10.47100,  -0.85294,  18.52901,  10.67457,   4.46765,  19.05432,  10.60424,   6.15682,   0.00000,   0.00000,   0.00000,   1.00000,   0.04155, 799.00000,   4.06650, -11.00558,  -0.11462,  18.73593,   9.39479,   4.75419,  19.11056,   9.49509,   5.49819,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.04582, 800.00000,   4.60392,  10.47114,  -0.85225,  18.52895,  10.67472,   4.46834,  19.05426,  10.60438,   6.15613,   0.00000,   0.00000,   0.00000,   1.00000,   0.04582, 800.00000,   4.05546, -11.00589,  -0.11146,  18.74697,   9.39510,   4.75735,  19.12160,   9.49540,   5.49503,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.04993, 801.00000,   4.60408,  10.47127,  -0.85176,  18.52879,  10.67484,   4.46883,  19.05410,  10.60451,   6.15564,   0.00000,   0.00000,   0.00000,   1.00000,   0.04993, 801.00000,   4.06090, -11.00264,  -0.10991,  18.74152,   9.39185,   4.75890,  19.11615,   9.49215,   5.49348,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.05406, 802.00000,   4.60412,  10.47154,  -0.85153,  18.52875,  10.67511,   4.46906,  19.05405,  10.60478,   6.15541,   0.00000,   0.00000,   0.00000,   1.00000,   0.05406, 802.00000,   4.06772, -11.00197,  -0.11008,  18.73470,   9.39118,   4.75873,  19.10933,   9.49149,   5.49365,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.05832, 803.00000,   4.60429,  10.47172,  -0.85144,  18.52858,  10.67529,   4.46915,  19.05388,  10.60496,   6.15532,   0.00000,   0.00000,   0.00000,   1.00000,   0.05832, 803.00000,   4.07271, -11.00275,  -0.11014,  18.72971,   9.39197,   4.75868,  19.10435,   9.49227,   5.49370,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.06245, 804.00000,   4.60435,  10.47208,  -0.85104,  18.52852,  10.67566,   4.46955,  19.05383,  10.60532,   6.15492,   0.00000,   0.00000,   0.00000,   1.00000,   0.06245, 804.00000,   4.07634, -11.00283,  -0.10902,  18.72608,   9.39204,   4.75980,  19.10072,   9.49235,   5.49258,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.06657, 805.00000,   4.60437,  10.47250,  -0.85093,  18.52849,  10.67607,   4.46965,  19.05380,  10.60574,   6.15481,   0.00000,   0.00000,   0.00000,   1.00000,   0.06657, 805.00000,   4.08020, -11.00172,  -0.10829,  18.72223,   9.39093,   4.76053,  19.09686,   9.49123,   5.49185,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.07084, 806.00000,   4.60440,  10.47289,  -0.85088,  18.52847,  10.67646,   4.46971,  19.05377,  10.60613,   6.15476,   0.00000,   0.00000,   0.00000,   1.00000,   0.07084, 806.00000,   4.08573, -10.99977,  -0.10864,  18.71669,   9.38899,   4.76017,  19.09132,   9.48929,   5.49220,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.07493, 807.00000,   4.60456,  10.47334,  -0.85030,  18.52831,  10.67691,   4.47029,  19.05362,  10.60658,   6.15418,   0.00000,   0.00000,   0.00000,   1.00000,   0.07493, 807.00000,   4.09445, -10.99647,  -0.11070,  18.70798,   9.38568,   4.75811,  19.08261,   9.48599,   5.49427,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.07909, 808.00000,   4.60450,  10.47385,  -0.85039,  18.52837,  10.67742,   4.47020,  19.05368,  10.60709,   6.15427,   0.00000,   0.00000,   0.00000,   1.00000,   0.07909, 808.00000,   4.10760, -10.99170,  -0.11477,  18.69482,   9.38091,   4.75404,  19.06945,   9.48121,   5.49834,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.08333, 809.00000,   4.60461,  10.47433,  -0.85020,  18.52826,  10.67790,   4.47038,  19.05357,  10.60757,   6.15409,   0.00000,   0.00000,   0.00000,   1.00000,   0.08333, 809.00000,   4.12617, -10.98563,  -0.12032,  18.67625,   9.37485,   4.74850,  19.05089,   9.47515,   5.50388,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.08743, 810.00000,   4.60448,  10.47489,  -0.85032,  18.52839,  10.67846,   4.47027,  19.05370,  10.60813,   6.15420,   0.00000,   0.00000,   0.00000,   1.00000,   0.08743, 810.00000,   4.15021, -10.97880,  -0.12695,  18.65221,   9.36801,   4.74186,  19.02684,   9.46831,   5.51052,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.09156, 811.00000,   4.60452,  10.47546,  -0.85009,  18.52835,  10.67904,   4.47050,  19.05366,  10.60871,   6.15397,   0.00000,   0.00000,   0.00000,   1.00000,   0.09156, 811.00000,   4.18815, -10.96978,  -0.13800,  18.61427,   9.35900,   4.73081,  18.98891,   9.45930,   5.52157,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.09582, 812.00000,   4.60447,  10.47609,  -0.85022,  18.52840,  10.67966,   4.47036,  19.05370,  10.60933,   6.15411,   0.00000,   0.00000,   0.00000,   1.00000,   0.09582, 812.00000,   4.22993, -10.96197,  -0.14972,  18.57250,   9.35118,   4.71909,  18.94713,   9.45148,   5.53329,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.09995, 813.00000,   4.60463,  10.47669,  -0.85024,  18.52824,  10.68026,   4.47035,  19.05354,  10.60993,   6.15412,   0.00000,   0.00000,   0.00000,   1.00000,   0.09995, 813.00000,   4.26991, -10.95608,  -0.16051,  18.53251,   9.34529,   4.70830,  18.90714,   9.44559,   5.54408,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.10410, 814.00000,   4.60452,  10.47742,  -0.85015,  18.52835,  10.68100,   4.47044,  19.05365,  10.61066,   6.15403,   0.00000,   0.00000,   0.00000,   1.00000,   0.10410, 814.00000,   4.30485, -10.95227,  -0.16899,  18.49757,   9.34148,   4.69982,  18.87221,   9.44179,   5.55255,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.10831, 815.00000,   4.60461,  10.47806,  -0.85061,  18.52826,  10.68163,   4.46998,  19.05357,  10.61130,   6.15449,   0.00000,   0.00000,   0.00000,   1.00000,   0.10831, 815.00000,   4.33489, -10.95028,  -0.17571,  18.46754,   9.33949,   4.69310,  18.84217,   9.43979,   5.55928,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.11241, 816.00000,   4.60455,  10.47882,  -0.85066,  18.52832,  10.68239,   4.46993,  19.05362,  10.61206,   6.15454,   0.00000,   0.00000,   0.00000,   1.00000,   0.11241, 816.00000,   4.36004, -10.94944,  -0.18043,  18.44238,   9.33865,   4.68838,  18.81702,   9.43896,   5.56400,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.11657, 817.00000,   4.60455,  10.47956,  -0.85072,  18.52832,  10.68313,   4.46987,  19.05362,  10.61280,   6.15460,   0.00000,   0.00000,   0.00000,   1.00000,   0.11657, 817.00000,   4.38000, -10.94926,  -0.18296,  18.42242,   9.33847,   4.68585,  18.79706,   9.43878,   5.56653,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.12082, 818.00000,   4.60445,  10.48033,  -0.85081,  18.52842,  10.68390,   4.46978,  19.05372,  10.61357,   6.15469,   0.00000,   0.00000,   0.00000,   1.00000,   0.12082, 818.00000,   4.39505, -10.94915,  -0.18440,  18.40737,   9.33836,   4.68441,  18.78200,   9.43866,   5.56797,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.12494, 819.00000,   4.60458,  10.48107,  -0.85111,  18.52829,  10.68464,   4.46948,  19.05360,  10.61431,   6.15499,   0.00000,   0.00000,   0.00000,   1.00000,   0.12494, 819.00000,   4.40663, -10.94864,  -0.18576,  18.39579,   9.33786,   4.68305,  18.77042,   9.43816,   5.56933,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.12908, 820.00000,   4.60463,  10.48175,  -0.85120,  18.52824,  10.68533,   4.46938,  19.05355,  10.61499,   6.15509,   0.00000,   0.00000,   0.00000,   1.00000,   0.12908, 820.00000,   4.41598, -10.94780,  -0.18759,  18.38644,   9.33701,   4.68122,  18.76108,   9.43731,   5.57115,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.13331, 821.00000,   4.60472,  10.48249,  -0.85148,  18.52815,  10.68606,   4.46910,  19.05345,  10.61573,   6.15537,   0.00000,   0.00000,   0.00000,   1.00000,   0.13331, 821.00000,   4.42366, -10.94705,  -0.19052,  18.37876,   9.33626,   4.67830,  18.75340,   9.43657,   5.57408,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.13742, 822.00000,   4.60503,  10.48307,  -0.85157,  18.52784,  10.68664,   4.46902,  19.05315,  10.61631,   6.15545,   0.00000,   0.00000,   0.00000,   1.00000,   0.13742, 822.00000,   4.43106, -10.94602,  -0.19443,  18.37137,   9.33523,   4.67439,  18.74600,   9.43553,   5.57799,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.14156, 823.00000,   4.60496,  10.48384,  -0.85206,  18.52791,  10.68742,   4.46852,  19.05322,  10.61708,   6.15595,   0.00000,   0.00000,   0.00000,   1.00000,   0.14156, 823.00000,   4.43849, -10.94496,  -0.19872,  18.36393,   9.33417,   4.67009,  18.73856,   9.43447,   5.58229,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.14581, 824.00000,   4.60490,  10.48457,  -0.85210,  18.52797,  10.68814,   4.46849,  19.05328,  10.61781,   6.15598,   0.00000,   0.00000,   0.00000,   1.00000,   0.14581, 824.00000,   4.44556, -10.94389,  -0.20342,  18.35686,   9.33310,   4.66540,  18.73149,   9.43340,   5.58698,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.14995, 825.00000,   4.60489,  10.48523,  -0.85262,  18.52798,  10.68881,   4.46796,  19.05328,  10.61848,   6.15650,   0.00000,   0.00000,   0.00000,   1.00000,   0.14995, 825.00000,   4.45242, -10.94297,  -0.20821,  18.35000,   9.33218,   4.66061,  18.72464,   9.43249,   5.59177,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.15404, 826.00000,   4.60496,  10.48587,  -0.85287,  18.52791,  10.68945,   4.46771,  19.05321,  10.61911,   6.15676,   0.00000,   0.00000,   0.00000,   1.00000,   0.15404, 826.00000,   4.45802, -10.94226,  -0.21223,  18.34441,   9.33147,   4.65659,  18.71904,   9.43178,   5.59579,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.15831, 827.00000,   4.60521,  10.48645,  -0.85318,  18.52766,  10.69002,   4.46740,  19.05296,  10.61969,   6.15707,   0.00000,   0.00000,   0.00000,   1.00000,   0.15831, 827.00000,   4.46183, -10.94191,  -0.21477,  18.34059,   9.33112,   4.65404,  18.71523,   9.43142,   5.59834,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.16241, 828.00000,   4.60530,  10.48698,  -0.85343,  18.52757,  10.69056,   4.46716,  19.05288,  10.62023,   6.15731,   0.00000,   0.00000,   0.00000,   1.00000,   0.16241, 828.00000,   4.46256, -10.94206,  -0.21574,  18.33987,   9.33127,   4.65307,  18.71450,   9.43157,   5.59931,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.16658, 829.00000,   4.60527,  10.48754,  -0.85369,  18.52760,  10.69111,   4.46690,  19.05291,  10.62078,   6.15757,   0.00000,   0.00000,   0.00000,   1.00000,   0.16658, 829.00000,   4.46067, -10.94235,  -0.21519,  18.34176,   9.33157,   4.65363,  18.71639,   9.43187,   5.59875,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.17080, 830.00000,   4.60517,  10.48810,  -0.85396,  18.52770,  10.69167,   4.46663,  19.05301,  10.62134,   6.15784,   0.00000,   0.00000,   0.00000,   1.00000,   0.17080, 830.00000,   4.45575, -10.94301,  -0.21340,  18.34667,   9.33222,   4.65542,  18.72130,   9.43253,   5.59696,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.17491, 831.00000,   4.60521,  10.48854,  -0.85385,  18.52766,  10.69211,   4.46674,  19.05297,  10.62178,   6.15773,   0.00000,   0.00000,   0.00000,   1.00000,   0.17491, 831.00000,   4.44798, -10.94368,  -0.21046,  18.35444,   9.33289,   4.65835,  18.72907,   9.43319,   5.59403,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.17907, 832.00000,   4.60526,  10.48893,  -0.85381,  18.52761,  10.69250,   4.46677,  19.05292,  10.62217,   6.15770,   0.00000,   0.00000,   0.00000,   1.00000,   0.17907, 832.00000,   4.43720, -10.94455,  -0.20674,  18.36523,   9.33377,   4.66207,  18.73986,   9.43407,   5.59031,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.18332, 833.00000,   4.60533,  10.48922,  -0.85401,  18.52754,  10.69279,   4.46657,  19.05285,  10.62246,   6.15790,   0.00000,   0.00000,   0.00000,   1.00000,   0.18332, 833.00000,   4.42367, -10.94555,  -0.20280,  18.37876,   9.33476,   4.66601,  18.75339,   9.43506,   5.58637,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.18742, 834.00000,   4.60519,  10.48957,  -0.85367,  18.52768,  10.69315,   4.46691,  19.05298,  10.62281,   6.15755,   0.00000,   0.00000,   0.00000,   1.00000,   0.18742, 834.00000,   4.40716, -10.94689,  -0.19826,  18.39526,   9.33610,   4.67055,  18.76989,   9.43640,   5.58183,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.19157, 835.00000,   4.60526,  10.48983,  -0.85335,  18.52761,  10.69340,   4.46723,  19.05292,  10.62307,   6.15724,   0.00000,   0.00000,   0.00000,   1.00000,   0.19157, 835.00000,   4.38568, -10.94859,  -0.19278,  18.41675,   9.33780,   4.67604,  18.79138,   9.43810,   5.57634,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.19583, 836.00000,   4.60531,  10.49002,  -0.85297,  18.52756,  10.69359,   4.46761,  19.05287,  10.62326,   6.15686,   0.00000,   0.00000,   0.00000,   1.00000,   0.19583, 836.00000,   4.35619, -10.95115,  -0.18553,  18.44624,   9.34036,   4.68328,  18.82087,   9.44067,   5.56910,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.19995, 837.00000,   4.60535,  10.49018,  -0.85251,  18.52751,  10.69375,   4.46807,  19.05282,  10.62342,   6.15639,   0.00000,   0.00000,   0.00000,   1.00000,   0.19995, 837.00000,   4.32260, -10.95461,  -0.17794,  18.47982,   9.34382,   4.69087,  18.85446,   9.44412,   5.56151,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.20406, 838.00000,   4.60555,  10.49027,  -0.85199,  18.52732,  10.69384,   4.46860,  19.05263,  10.62351,   6.15587,   0.00000,   0.00000,   0.00000,   1.00000,   0.20406, 838.00000,   4.28663, -10.95912,  -0.16907,  18.51579,   9.34834,   4.69974,  18.89042,   9.44864,   5.55264,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.20830, 839.00000,   4.60547,  10.49041,  -0.85135,  18.52740,  10.69399,   4.46924,  19.05271,  10.62365,   6.15523,   0.00000,   0.00000,   0.00000,   1.00000,   0.20830, 839.00000,   4.24604, -10.96512,  -0.15842,  18.55639,   9.35433,   4.71039,  18.93102,   9.45464,   5.54199,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.21253, 840.00000,   4.60546,  10.49058,  -0.85043,  18.52741,  10.69416,   4.47015,  19.05272,  10.62382,   6.15432,   0.00000,   0.00000,   0.00000,   1.00000,   0.21253, 840.00000,   4.20056, -10.97284,  -0.14609,  18.60186,   9.36205,   4.72273,  18.97649,   9.46235,   5.52965,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.21653, 841.00000,   4.60548,  10.49074,  -0.84964,  18.52739,  10.69431,   4.47095,  19.05270,  10.62398,   6.15352,   0.00000,   0.00000,   0.00000,   1.00000,   0.21653, 841.00000,   4.15011, -10.98253,  -0.13247,  18.65231,   9.37174,   4.73634,  19.02695,   9.47204,   5.51603,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.22080, 842.00000,   4.60569,  10.49078,  -0.84904,  18.52718,  10.69435,   4.47154,  19.05249,  10.62402,   6.15292,   0.00000,   0.00000,   0.00000,   1.00000,   0.22080, 842.00000,   4.09519, -10.99427,  -0.11720,  18.70723,   9.38348,   4.75162,  19.08187,   9.48379,   5.50076,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.22495, 843.00000,   4.60559,  10.49094,  -0.84844,  18.52728,  10.69452,   4.47215,  19.05259,  10.62418,   6.15232,   0.00000,   0.00000,   0.00000,   1.00000,   0.22495, 843.00000,   4.05266, -11.00208,  -0.10600,  18.74976,   9.39129,   4.76281,  19.12440,   9.49160,   5.48957,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.22906, 844.00000,   4.60569,  10.49097,  -0.84770,  18.52718,  10.69454,   4.47289,  19.05248,  10.62421,   6.15158,   0.00000,   0.00000,   0.00000,   1.00000,   0.22906, 844.00000,   4.04851, -10.99910,  -0.10196,  18.75392,   9.38831,   4.76685,  19.12855,   9.48861,   5.48553,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.23332, 845.00000,   4.60585,  10.49102,  -0.84706,  18.52702,  10.69459,   4.47353,  19.05233,  10.62426,   6.15094,   0.00000,   0.00000,   0.00000,   1.00000,   0.23332, 845.00000,   4.05046, -10.99712,  -0.09621,  18.75197,   9.38633,   4.77261,  19.12660,   9.48663,   5.47977,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.23743, 846.00000,   4.60591,  10.49108,  -0.84621,  18.52696,  10.69465,   4.47438,  19.05226,  10.62432,   6.15009,   0.00000,   0.00000,   0.00000,   1.00000,   0.23743, 846.00000,   4.04632, -11.00124,  -0.09101,  18.75611,   9.39045,   4.77780,  19.13074,   9.49075,   5.47458,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.24158, 847.00000,   4.60600,  10.49117,  -0.84564,  18.52687,  10.69474,   4.47495,  19.05217,  10.62441,   6.14952,   0.00000,   0.00000,   0.00000,   1.00000,   0.24158, 847.00000,   4.04145, -11.00397,  -0.08673,  18.76097,   9.39319,   4.78208,  19.13560,   9.49349,   5.47029,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.24583, 848.00000,   4.60603,  10.49120,  -0.84547,  18.52684,  10.69477,   4.47511,  19.05214,  10.62444,   6.14936,   0.00000,   0.00000,   0.00000,   1.00000,   0.24583, 848.00000,   4.04122, -11.00409,  -0.08536,  18.76120,   9.39330,   4.78346,  19.13583,   9.49360,   5.46892,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.24991, 849.00000,   4.60608,  10.49131,  -0.84476,  18.52679,  10.69488,   4.47582,  19.05210,  10.62455,   6.14865,   0.00000,   0.00000,   0.00000,   1.00000,   0.24991, 849.00000,   4.04438, -11.00348,  -0.08436,  18.75804,   9.39269,   4.78445,  19.13267,   9.49299,   5.46793,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.25405, 850.00000,   4.60586,  10.49152,  -0.84444,  18.52701,  10.69510,   4.47614,  19.05232,  10.62476,   6.14833,   0.00000,   0.00000,   0.00000,   1.00000,   0.25405, 850.00000,   4.04796, -11.00276,  -0.08419,  18.75446,   9.39197,   4.78463,  19.12909,   9.49228,   5.46775,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.25830, 851.00000,   4.60624,  10.49161,  -0.84392,  18.52663,  10.69519,   4.47667,  19.05193,  10.62485,   6.14780,   0.00000,   0.00000,   0.00000,   1.00000,   0.25830, 851.00000,   4.05135, -11.00189,  -0.08462,  18.75107,   9.39110,   4.78420,  19.12571,   9.49140,   5.46818,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.26243, 852.00000,   4.60619,  10.49179,  -0.84365,  18.52668,  10.69537,   4.47694,  19.05198,  10.62503,   6.14753,   0.00000,   0.00000,   0.00000,   1.00000,   0.26243, 852.00000,   4.05373, -11.00111,  -0.08488,  18.74869,   9.39032,   4.78393,  19.12333,   9.49063,   5.46845,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.26655, 853.00000,   4.60609,  10.49210,  -0.84358,  18.52677,  10.69568,   4.47701,  19.05208,  10.62535,   6.14746,   0.00000,   0.00000,   0.00000,   1.00000,   0.26655, 853.00000,   4.05636, -11.00030,  -0.08485,  18.74606,   9.38951,   4.78396,  19.12070,   9.48982,   5.46842,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.27079, 854.00000,   4.60623,  10.49228,  -0.84368,  18.52664,  10.69586,   4.47691,  19.05195,  10.62553,   6.14756,   0.00000,   0.00000,   0.00000,   1.00000,   0.27079, 854.00000,   4.06004, -10.99928,  -0.08514,  18.74239,   9.38849,   4.78367,  19.11702,   9.48879,   5.46871,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
  1.00000,   0.27495, 855.00000,   4.60617,  10.49266,  -0.84370,  18.52670,  10.69623,   4.47689,  19.05201,  10.62590,   6.14758,   0.00000,   0.00000,   0.00000,   1.00000,   0.27495, 855.00000,   4.06515, -10.99776,  -0.08504,  18.73728,   9.38697,   4.78378,  19.11191,   9.48727,   5.46860,   0.00000,   0.00000,   0.00000,   3.27896,   2.00000, 
