trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00013,   0.00000,   4.59538,   9.99257,  -0.68563,  19.21325,  10.11666,   4.83086,  18.98139,   9.95227,   6.16123,   0.00000,   0.00000,   0.00000,   1.00000,   0.00013,   0.00000,   4.22392,  -8.23993,   0.23293,  18.80268,   6.64439,   5.74249,  18.74929,   6.77631,   5.03585,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.01333, 691.00000,   4.59529,   9.99249,  -0.67770,  19.21334,  10.11659,   4.83880,  18.98148,   9.95219,   6.15330,   0.00000,   0.00000,   0.00000,   1.00000,   0.01333, 691.00000,   4.22474,  -8.23474,   0.23947,  18.80185,   6.63920,   5.74903,  18.74846,   6.77112,   5.02931,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.02101, 693.00000,   4.59535,   9.99239,  -0.67754,  19.21328,  10.11649,   4.83896,  18.98142,   9.95209,   6.15314,   0.00000,   0.00000,   0.00000,   1.00000,   0.02101, 693.00000,   4.22485,  -8.23475,   0.23954,  18.80174,   6.63921,   5.74910,  18.74835,   6.77113,   5.02924,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.02209, 694.00000,   4.59540,   9.99233,  -0.67756,  19.21323,  10.11643,   4.83894,  18.98138,   9.95203,   6.15316,   0.00000,   0.00000,   0.00000,   1.00000,   0.02209, 694.00000,   4.22479,  -8.23480,   0.23959,  18.80180,   6.63927,   5.74915,  18.74841,   6.77119,   5.02919,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.02637, 695.00000,   4.59543,   9.99234,  -0.67752,  19.21320,  10.11644,   4.83898,  18.98134,   9.95204,   6.15312,   0.00000,   0.00000,   0.00000,   1.00000,   0.02637, 695.00000,   4.22480,  -8.23479,   0.23971,  18.80179,   6.63925,   5.74927,  18.74840,   6.77117,   5.02907,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.03049, 696.00000,   4.59539,   9.99242,  -0.67744,  19.21324,  10.11652,   4.83906,  18.98139,   9.95212,   6.15304,   0.00000,   0.00000,   0.00000,   1.00000,   0.03049, 696.00000,   4.22474,  -8.23483,   0.23961,  18.80185,   6.63929,   5.74917,  18.74847,   6.77121,   5.02917,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.03462, 697.00000,   4.59538,   9.99253,  -0.67745,  19.21325,  10.11662,   4.83905,  18.98139,   9.95223,   6.15305,   0.00000,   0.00000,   0.00000,   1.00000,   0.03462, 697.00000,   4.22475,  -8.23480,   0.23972,  18.80184,   6.63927,   5.74928,  18.74845,   6.77119,   5.02906,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.03886, 698.00000,   4.59552,   9.99258,  -0.67754,  19.21311,  10.11667,   4.83896,  18.98126,   9.95228,   6.15314,   0.00000,   0.00000,   0.00000,   1.00000,   0.03886, 698.00000,   4.22478,  -8.23477,   0.23975,  18.80181,   6.63923,   5.74932,  18.74842,   6.77115,   5.02902,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.04298, 699.00000,   4.59551,   9.99268,  -0.67754,  19.21312,  10.11677,   4.83896,  18.98126,   9.95238,   6.15314,   0.00000,   0.00000,   0.00000,   1.00000,   0.04298, 699.00000,   4.22481,  -8.23473,   0.23975,  18.80178,   6.63920,   5.74931,  18.74839,   6.77112,   5.02903,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
  1.00000,   0.04709, 700.00000,   4.59545,   9.99284,  -0.67764,  19.21318,  10.11694,   4.83886,  18.98132,   9.95254,   6.15324,   0.00000,   0.00000,   0.00000,   1.00000,   0.04709, 700.00000,   4.22482,  -8.23473,   0.23979,  18.80177,   6.63920,   5.74935,  18.74838,   6.77112,   5.02899,   0.00000,   0.00000,   0.00000,   2.82418,   2.00000, 
