trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00013,   0.00000,   4.53236,  10.05994,  -0.93335,  18.39280,  10.27040,   4.29620,  19.00044,  10.19578,   6.29837,   0.00000,   0.00000,   0.00000,   1.00000,   0.00013,   0.00000,   3.92220, -10.74195,   0.41500,  19.05624,   9.20394,   5.45273,  19.40212,   9.26915,   4.60305,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.01298, 436.00000,   4.53252,  10.08203,  -0.93501,  18.39264,  10.29248,   4.29454,  19.00028,  10.21787,   6.30003,   0.00000,   0.00000,   0.00000,   1.00000,   0.01298, 436.00000,   3.92608, -10.74235,   0.41246,  19.05236,   9.20434,   5.45019,  19.39824,   9.26955,   4.60559,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02071, 438.00000,   4.53244,  10.08211,  -0.93529,  18.39272,  10.29257,   4.29426,  19.00036,  10.21795,   6.30031,   0.00000,   0.00000,   0.00000,   1.00000,   0.02071, 438.00000,   3.92605, -10.74223,   0.41234,  19.05239,   9.20422,   5.45007,  19.39828,   9.26943,   4.60571,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02276, 439.00000,   4.53246,  10.08212,  -0.93527,  18.39270,  10.29257,   4.29428,  19.00034,  10.21796,   6.30029,   0.00000,   0.00000,   0.00000,   1.00000,   0.02276, 439.00000,   3.92599, -10.74220,   0.41228,  19.05245,   9.20419,   5.45001,  19.39833,   9.26940,   4.60577,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02700, 440.00000,   4.53247,  10.08213,  -0.93532,  18.39269,  10.29258,   4.29422,  19.00033,  10.21797,   6.30034,   0.00000,   0.00000,   0.00000,   1.00000,   0.02700, 440.00000,   3.92604, -10.74211,   0.41231,  19.05240,   9.20410,   5.45004,  19.39828,   9.26931,   4.60574,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03111, 441.00000,   4.53243,  10.08220,  -0.93547,  18.39273,  10.29265,   4.29408,  19.00037,  10.21804,   6.30049,   0.00000,   0.00000,   0.00000,   1.00000,   0.03111, 441.00000,   3.92604, -10.74206,   0.41222,  19.05240,   9.20405,   5.44995,  19.39828,   9.26926,   4.60583,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03526, 442.00000,   4.53240,  10.08223,  -0.93564,  18.39276,  10.29268,   4.29391,  19.00040,  10.21807,   6.30066,   0.00000,   0.00000,   0.00000,   1.00000,   0.03526, 442.00000,   3.92596, -10.74203,   0.41228,  19.05249,   9.20402,   5.45001,  19.39837,   9.26923,   4.60577,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03951, 443.00000,   4.53246,  10.08224,  -0.93559,  18.39270,  10.29269,   4.29396,  19.00034,  10.21808,   6.30061,   0.00000,   0.00000,   0.00000,   1.00000,   0.03951, 443.00000,   3.92586, -10.74201,   0.41240,  19.05259,   9.20401,   5.45013,  19.39847,   9.26921,   4.60565,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.04360, 444.00000,   4.53245,  10.08228,  -0.93563,  18.39271,  10.29273,   4.29392,  19.00035,  10.21812,   6.30065,   0.00000,   0.00000,   0.00000,   1.00000,   0.04360, 444.00000,   3.92579, -10.74198,   0.41247,  19.05265,   9.20398,   5.45020,  19.39854,   9.26918,   4.60558,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.04778, 445.00000,   4.53242,  10.08234,  -0.93556,  18.39274,  10.29279,   4.29398,  19.00038,  10.21818,   6.30058,   0.00000,   0.00000,   0.00000,   1.00000,   0.04778, 445.00000,   3.92584, -10.74193,   0.41242,  19.05260,   9.20392,   5.45015,  19.39848,   9.26913,   4.60563,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
