trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00013,   0.00000,   4.51308,  10.26028,  -0.69405,  16.85016,   7.24463,   3.81506,  18.45139,   9.81305,   6.04464,   0.00000,   0.00000,   0.00000,   1.00000,   0.00013,   0.00000,   4.22354,  -9.05992,   1.22981,  19.49639,   7.54872,   7.05247,  19.70747,   7.57739,   4.23630,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.00101,  91.00000,   4.51380,  10.26538,  -0.69240,  16.84944,   7.24972,   3.81672,  18.45067,   9.81815,   6.04299,   0.00000,   0.00000,   0.00000,   1.00000,   0.00101,  91.00000,   4.22527,  -9.05707,   1.22922,  19.49466,   7.54587,   7.05188,  19.70574,   7.57454,   4.23690,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.00266,  92.00000,   4.51394,  10.26540,  -0.69254,  16.84930,   7.24974,   3.81658,  18.45053,   9.81817,   6.04313,   0.00000,   0.00000,   0.00000,   1.00000,   0.00266,  92.00000,   4.22530,  -9.05701,   1.22914,  19.49463,   7.54580,   7.05180,  19.70571,   7.57448,   4.23697,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.00689,  93.00000,   4.51405,  10.26541,  -0.69232,  16.84919,   7.24976,   3.81679,  18.45042,   9.81818,   6.04291,   0.00000,   0.00000,   0.00000,   1.00000,   0.00689,  93.00000,   4.22539,  -9.05690,   1.22915,  19.49454,   7.54569,   7.05181,  19.70562,   7.57437,   4.23697,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.01099,  94.00000,   4.51405,  10.26542,  -0.69244,  16.84919,   7.24977,   3.81667,  18.45042,   9.81819,   6.04303,   0.00000,   0.00000,   0.00000,   1.00000,   0.01099,  94.00000,   4.22546,  -9.05675,   1.22908,  19.49447,   7.54555,   7.05174,  19.70555,   7.57422,   4.23703,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.01514,  95.00000,   4.51410,  10.26537,  -0.69253,  16.84914,   7.24972,   3.81658,  18.45037,   9.81814,   6.04312,   0.00000,   0.00000,   0.00000,   1.00000,   0.01514,  95.00000,   4.22545,  -9.05662,   1.22893,  19.49448,   7.54541,   7.05159,  19.70556,   7.57408,   4.23719,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.01935,  96.00000,   4.51414,  10.26531,  -0.69258,  16.84909,   7.24965,   3.81654,  18.45032,   9.81808,   6.04317,   0.00000,   0.00000,   0.00000,   1.00000,   0.01935,  96.00000,   4.22537,  -9.05645,   1.22888,  19.49456,   7.54524,   7.05154,  19.70564,   7.57392,   4.23724,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.02351,  97.00000,   4.51422,  10.26517,  -0.69259,  16.84902,   7.24952,   3.81653,  18.45025,   9.81794,   6.04318,   0.00000,   0.00000,   0.00000,   1.00000,   0.02351,  97.00000,   4.22535,  -9.05612,   1.22869,  19.49458,   7.54492,   7.05135,  19.70566,   7.57359,   4.23743,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.02763,  98.00000,   4.51430,  10.26503,  -0.69258,  16.84894,   7.24938,   3.81653,  18.45017,   9.81781,   6.04317,   0.00000,   0.00000,   0.00000,   1.00000,   0.02763,  98.00000,   4.22524,  -9.05585,   1.22851,  19.49469,   7.54464,   7.05116,  19.70577,   7.57331,   4.23761,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.03185,  99.00000,   4.51435,  10.26487,  -0.69252,  16.84889,   7.24922,   3.81659,  18.45012,   9.81764,   6.04311,   0.00000,   0.00000,   0.00000,   1.00000,   0.03185,  99.00000,   4.22515,  -9.05553,   1.22845,  19.49478,   7.54433,   7.05111,  19.70586,   7.57300,   4.23766,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
