trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00013,   0.00000,   4.51168,  10.28186,  -0.68158,  16.85156,   7.26620,   3.82753,  18.45279,   9.83463,   6.03217,   0.00000,   0.00000,   0.00000,   1.00000,   0.00013,   0.00000,   4.15604,  -8.86516,   1.17345,  19.56389,   7.35395,   6.99611,  19.77497,   7.38262,   4.29266,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.00106, 610.00000,   4.49968,  10.26896,  -0.67026,  16.86356,   7.25331,   3.83886,  18.46479,   9.82174,   6.02085,   0.00000,   0.00000,   0.00000,   1.00000,   0.00106, 610.00000,   4.17880,  -8.84196,   1.19606,  19.54113,   7.33075,   7.01872,  19.75221,   7.35943,   4.27005,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.00487, 611.00000,   4.49961,  10.26846,  -0.67010,  16.86363,   7.25281,   3.83902,  18.46486,   9.82124,   6.02069,   0.00000,   0.00000,   0.00000,   1.00000,   0.00487, 611.00000,   4.17868,  -8.84181,   1.19574,  19.54125,   7.33060,   7.01840,  19.75233,   7.35928,   4.27038,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.00896, 612.00000,   4.49977,  10.26792,  -0.67017,  16.86347,   7.25227,   3.83894,  18.46470,   9.82070,   6.02076,   0.00000,   0.00000,   0.00000,   1.00000,   0.00896, 612.00000,   4.17851,  -8.84167,   1.19542,  19.54142,   7.33047,   7.01808,  19.75250,   7.35914,   4.27069,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.01311, 613.00000,   4.49975,  10.26753,  -0.67004,  16.86349,   7.25188,   3.83907,  18.46472,   9.82031,   6.02063,   0.00000,   0.00000,   0.00000,   1.00000,   0.01311, 613.00000,   4.17847,  -8.84147,   1.19520,  19.54146,   7.33026,   7.01786,  19.75254,   7.35894,   4.27091,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.01732, 614.00000,   4.49973,  10.26724,  -0.67002,  16.86351,   7.25158,   3.83910,  18.46474,   9.82001,   6.02061,   0.00000,   0.00000,   0.00000,   1.00000,   0.01732, 614.00000,   4.17837,  -8.84130,   1.19489,  19.54156,   7.33009,   7.01755,  19.75264,   7.35877,   4.27123,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.02146, 615.00000,   4.50000,  10.26686,  -0.66988,  16.86324,   7.25121,   3.83923,  18.46447,   9.81964,   6.02047,   0.00000,   0.00000,   0.00000,   1.00000,   0.02146, 615.00000,   4.17832,  -8.84108,   1.19468,  19.54161,   7.32987,   7.01734,  19.75269,   7.35854,   4.27143,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.02555, 616.00000,   4.49998,  10.26663,  -0.66999,  16.86326,   7.25097,   3.83913,  18.46448,   9.81940,   6.02057,   0.00000,   0.00000,   0.00000,   1.00000,   0.02555, 616.00000,   4.17826,  -8.84086,   1.19439,  19.54167,   7.32965,   7.01705,  19.75275,   7.35832,   4.27172,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.02980, 617.00000,   4.50007,  10.26638,  -0.67004,  16.86316,   7.25072,   3.83908,  18.46439,   9.81915,   6.02063,   0.00000,   0.00000,   0.00000,   1.00000,   0.02980, 617.00000,   4.17802,  -8.84076,   1.19414,  19.54191,   7.32955,   7.01680,  19.75299,   7.35822,   4.27197,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.03397, 618.00000,   4.50015,  10.26619,  -0.67008,  16.86309,   7.25054,   3.83904,  18.46432,   9.81897,   6.02067,   0.00000,   0.00000,   0.00000,   1.00000,   0.03397, 618.00000,   4.17802,  -8.84059,   1.19401,  19.54191,   7.32938,   7.01667,  19.75299,   7.35806,   4.27210,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.03805, 619.00000,   4.50032,  10.26596,  -0.67009,  16.86292,   7.25030,   3.83902,  18.46415,   9.81873,   6.02068,   0.00000,   0.00000,   0.00000,   1.00000,   0.03805, 619.00000,   4.17798,  -8.84050,   1.19353,  19.54196,   7.32929,   7.01618,  19.75303,   7.35797,   4.27259,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.04237, 620.00000,   4.50028,  10.26579,  -0.67006,  16.86296,   7.25013,   3.83906,  18.46419,   9.81856,   6.02065,   0.00000,   0.00000,   0.00000,   1.00000,   0.04237, 620.00000,   4.17800,  -8.84035,   1.19339,  19.54193,   7.32915,   7.01605,  19.75301,   7.35782,   4.27272,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.04646, 621.00000,   4.50042,  10.26550,  -0.66982,  16.86282,   7.24985,   3.83929,  18.46405,   9.81828,   6.02041,   0.00000,   0.00000,   0.00000,   1.00000,   0.04646, 621.00000,   4.17785,  -8.84047,   1.19316,  19.54208,   7.32926,   7.01581,  19.75316,   7.35793,   4.27296,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.05054, 622.00000,   4.50043,  10.26529,  -0.66958,  16.86281,   7.24963,   3.83954,  18.46404,   9.81806,   6.02017,   0.00000,   0.00000,   0.00000,   1.00000,   0.05054, 622.00000,   4.17795,  -8.84045,   1.19296,  19.54198,   7.32924,   7.01562,  19.75306,   7.35792,   4.27315,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.05480, 623.00000,   4.50043,  10.26510,  -0.66960,  16.86281,   7.24944,   3.83951,  18.46404,   9.81787,   6.02019,   0.00000,   0.00000,   0.00000,   1.00000,   0.05480, 623.00000,   4.17800,  -8.84053,   1.19280,  19.54193,   7.32932,   7.01545,  19.75301,   7.35800,   4.27332,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.05895, 624.00000,   4.50046,  10.26493,  -0.66922,  16.86278,   7.24928,   3.83990,  18.46401,   9.81771,   6.01981,   0.00000,   0.00000,   0.00000,   1.00000,   0.05895, 624.00000,   4.17806,  -8.84071,   1.19265,  19.54188,   7.32951,   7.01531,  19.75295,   7.35818,   4.27346,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.06306, 625.00000,   4.50061,  10.26474,  -0.66919,  16.86263,   7.24909,   3.83992,  18.46386,   9.81751,   6.01978,   0.00000,   0.00000,   0.00000,   1.00000,   0.06306, 625.00000,   4.17809,  -8.84093,   1.19274,  19.54184,   7.32972,   7.01539,  19.75292,   7.35840,   4.27338,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.06735, 626.00000,   4.50057,  10.26466,  -0.66901,  16.86267,   7.24900,   3.84011,  18.46389,   9.81743,   6.01960,   0.00000,   0.00000,   0.00000,   1.00000,   0.06735, 626.00000,   4.17821,  -8.84118,   1.19279,  19.54172,   7.32997,   7.01545,  19.75279,   7.35865,   4.27333,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.07145, 627.00000,   4.50065,  10.26461,  -0.66899,  16.86259,   7.24896,   3.84012,  18.46382,   9.81739,   6.01958,   0.00000,   0.00000,   0.00000,   1.00000,   0.07145, 627.00000,   4.17831,  -8.84148,   1.19277,  19.54162,   7.33028,   7.01543,  19.75270,   7.35895,   4.27334,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.07556, 628.00000,   4.50057,  10.26468,  -0.66898,  16.86267,   7.24903,   3.84014,  18.46390,   9.81746,   6.01957,   0.00000,   0.00000,   0.00000,   1.00000,   0.07556, 628.00000,   4.17850,  -8.84176,   1.19277,  19.54143,   7.33055,   7.01542,  19.75251,   7.35923,   4.27335,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
