trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00009,   0.00000,   4.60303,  10.11548,  -0.81971,  18.52984,  10.31905,   4.50088,  19.05515,  10.24872,   6.12359,   0.00000,   0.00000,   0.00000,   1.00000,   0.00009,   0.00000,   4.21555, -11.22733,  -0.17978,  18.58688,   9.61654,   4.68903,  18.96151,   9.71684,   5.56335,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.00096,  92.00000,   4.60225,  10.11430,  -0.82127,  18.53062,  10.31788,   4.49932,  19.05592,  10.24754,   6.12515,   0.00000,   0.00000,   0.00000,   1.00000,   0.00096,  92.00000,   4.21700, -11.23381,  -0.18063,  18.58542,   9.62302,   4.68818,  18.96005,   9.72332,   5.56420,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.00451,  93.00000,   4.60234,  10.11432,  -0.82116,  18.53053,  10.31789,   4.49943,  19.05584,  10.24756,   6.12504,   0.00000,   0.00000,   0.00000,   1.00000,   0.00451,  93.00000,   4.21712, -11.23385,  -0.18070,  18.58530,   9.62306,   4.68812,  18.95994,   9.72337,   5.56426,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.00861,  94.00000,   4.60231,  10.11439,  -0.82101,  18.53056,  10.31796,   4.49958,  19.05586,  10.24763,   6.12489,   0.00000,   0.00000,   0.00000,   1.00000,   0.00861,  94.00000,   4.21723, -11.23388,  -0.18044,  18.58520,   9.62309,   4.68837,  18.95983,   9.72340,   5.56401,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.01280,  95.00000,   4.60242,  10.11440,  -0.82085,  18.53045,  10.31798,   4.49973,  19.05575,  10.24764,   6.12474,   0.00000,   0.00000,   0.00000,   1.00000,   0.01280,  95.00000,   4.21714, -11.23392,  -0.18070,  18.58528,   9.62313,   4.68812,  18.95992,   9.72343,   5.56426,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.01698,  96.00000,   4.60253,  10.11435,  -0.82073,  18.53034,  10.31793,   4.49985,  19.05565,  10.24759,   6.12462,   0.00000,   0.00000,   0.00000,   1.00000,   0.01698,  96.00000,   4.21700, -11.23397,  -0.18069,  18.58542,   9.62318,   4.68812,  18.96006,   9.72349,   5.56426,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.02109,  97.00000,   4.60241,  10.11448,  -0.82044,  18.53046,  10.31805,   4.50015,  19.05577,  10.24772,   6.12432,   0.00000,   0.00000,   0.00000,   1.00000,   0.02109,  97.00000,   4.21699, -11.23395,  -0.18077,  18.58544,   9.62316,   4.68805,  18.96007,   9.72346,   5.56433,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.02520,  98.00000,   4.60251,  10.11442,  -0.82046,  18.53036,  10.31800,   4.50012,  19.05566,  10.24766,   6.12435,   0.00000,   0.00000,   0.00000,   1.00000,   0.02520,  98.00000,   4.21698, -11.23394,  -0.18068,  18.58544,   9.62315,   4.68814,  18.96007,   9.72346,   5.56424,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.02948,  99.00000,   4.60250,  10.11444,  -0.82022,  18.53037,  10.31801,   4.50036,  19.05568,  10.24768,   6.12410,   0.00000,   0.00000,   0.00000,   1.00000,   0.02948,  99.00000,   4.21703, -11.23389,  -0.18071,  18.58539,   9.62310,   4.68810,  18.96003,   9.72340,   5.56428,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.03359, 100.00000,   4.60246,  10.11446,  -0.82008,  18.53041,  10.31803,   4.50051,  19.05572,  10.24770,   6.12396,   0.00000,   0.00000,   0.00000,   1.00000,   0.03359, 100.00000,   4.21703, -11.23388,  -0.18057,  18.58539,   9.62309,   4.68824,  18.96003,   9.72340,   5.56414,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
