trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00009,   0.00000,   4.59049,   9.76063,  -0.96429,  18.11989,   9.98029,   4.13344,  18.20499,   9.84443,   6.05946,   0.00000,   0.00000,   0.00000,   1.00000,   0.00009,   0.00000,   3.79233, -10.83128,  -0.03735,  19.21732,   9.22452,   5.04808,  19.27803,   9.33446,   5.48479,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.00087,  82.00000,   4.59159,   9.76613,  -0.96788,  18.11879,   9.98578,   4.12985,  18.20389,   9.84993,   6.06305,   0.00000,   0.00000,   0.00000,   1.00000,   0.00087,  82.00000,   3.78775, -10.81606,  -0.03416,  19.22189,   9.20930,   5.05127,  19.28260,   9.31924,   5.48160,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.00143,  83.00000,   4.59159,   9.76611,  -0.96791,  18.11879,   9.98577,   4.12982,  18.20389,   9.84991,   6.06307,   0.00000,   0.00000,   0.00000,   1.00000,   0.00143,  83.00000,   3.78757, -10.81590,  -0.03408,  19.22207,   9.20914,   5.05135,  19.28278,   9.31908,   5.48152,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.00555,  84.00000,   4.59171,   9.76605,  -0.96789,  18.11866,   9.98570,   4.12984,  18.20376,   9.84985,   6.06306,   0.00000,   0.00000,   0.00000,   1.00000,   0.00555,  84.00000,   3.78753, -10.81571,  -0.03408,  19.22211,   9.20895,   5.05136,  19.28283,   9.31889,   5.48151,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.00967,  85.00000,   4.59170,   9.76609,  -0.96774,  18.11868,   9.98575,   4.12999,  18.20378,   9.84989,   6.06291,   0.00000,   0.00000,   0.00000,   1.00000,   0.00967,  85.00000,   3.78737, -10.81553,  -0.03413,  19.22228,   9.20877,   5.05130,  19.28299,   9.31871,   5.48157,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.01391,  86.00000,   4.59171,   9.76616,  -0.96763,  18.11866,   9.98581,   4.13010,  18.20376,   9.84996,   6.06280,   0.00000,   0.00000,   0.00000,   1.00000,   0.01391,  86.00000,   3.78732, -10.81531,  -0.03399,  19.22233,   9.20855,   5.05144,  19.28304,   9.31849,   5.48143,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.01801,  87.00000,   4.59178,   9.76621,  -0.96754,  18.11860,   9.98587,   4.13019,  18.20370,   9.85001,   6.06271,   0.00000,   0.00000,   0.00000,   1.00000,   0.01801,  87.00000,   3.78729, -10.81509,  -0.03411,  19.22235,   9.20832,   5.05133,  19.28307,   9.31827,   5.48154,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.02216,  88.00000,   4.59181,   9.76629,  -0.96754,  18.11856,   9.98594,   4.13019,  18.20366,   9.85009,   6.06271,   0.00000,   0.00000,   0.00000,   1.00000,   0.02216,  88.00000,   3.78713, -10.81487,  -0.03411,  19.22251,   9.20811,   5.05133,  19.28323,   9.31805,   5.48154,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.02642,  89.00000,   4.59184,   9.76637,  -0.96747,  18.11853,   9.98602,   4.13026,  18.20363,   9.85017,   6.06264,   0.00000,   0.00000,   0.00000,   1.00000,   0.02642,  89.00000,   3.78703, -10.81469,  -0.03431,  19.22262,   9.20793,   5.05112,  19.28333,   9.31787,   5.48175,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.03050,  90.00000,   4.59181,   9.76651,  -0.96739,  18.11857,   9.98616,   4.13034,  18.20366,   9.85031,   6.06256,   0.00000,   0.00000,   0.00000,   1.00000,   0.03050,  90.00000,   3.78695, -10.81442,  -0.03428,  19.22270,   9.20766,   5.05116,  19.28341,   9.31760,   5.48171,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
