trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00012,   0.00000,   4.50166,   9.72949,  -0.98515,  18.42350,   9.93994,   4.24439,  19.03114,   9.86533,   6.35017,   0.00000,   0.00000,   0.00000,   1.00000,   0.00012,   0.00000,   3.92166, -10.77173,   0.11152,  19.05678,   9.23372,   5.14925,  19.40267,   9.29893,   4.90653,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.01309, 434.00000,   4.50008,   9.70352,  -0.96590,  18.42509,   9.91397,   4.26365,  19.03272,   9.83936,   6.33092,   0.00000,   0.00000,   0.00000,   1.00000,   0.01309, 434.00000,   3.91936, -10.77608,   0.12290,  19.05908,   9.23807,   5.16063,  19.40497,   9.30328,   4.89515,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02077, 436.00000,   4.50011,   9.70350,  -0.96536,  18.42505,   9.91395,   4.26419,  19.03269,   9.83934,   6.33038,   0.00000,   0.00000,   0.00000,   1.00000,   0.02077, 436.00000,   3.91936, -10.77602,   0.12310,  19.05909,   9.23802,   5.16082,  19.40497,   9.30322,   4.89495,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02342, 437.00000,   4.50009,   9.70343,  -0.96548,  18.42507,   9.91388,   4.26407,  19.03271,   9.83927,   6.33050,   0.00000,   0.00000,   0.00000,   1.00000,   0.02342, 437.00000,   3.91936, -10.77600,   0.12305,  19.05908,   9.23800,   5.16077,  19.40496,   9.30320,   4.89501,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02748, 438.00000,   4.50007,   9.70342,  -0.96519,  18.42509,   9.91387,   4.26436,  19.03273,   9.83926,   6.33021,   0.00000,   0.00000,   0.00000,   1.00000,   0.02748, 438.00000,   3.91933, -10.77601,   0.12310,  19.05911,   9.23800,   5.16083,  19.40499,   9.30321,   4.89495,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03173, 439.00000,   4.50014,   9.70330,  -0.96526,  18.42502,   9.91376,   4.26429,  19.03266,   9.83914,   6.33028,   0.00000,   0.00000,   0.00000,   1.00000,   0.03173, 439.00000,   3.91935, -10.77600,   0.12308,  19.05909,   9.23799,   5.16080,  19.40497,   9.30320,   4.89497,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03588, 440.00000,   4.50016,   9.70323,  -0.96503,  18.42500,   9.91369,   4.26452,  19.03264,   9.83907,   6.33005,   0.00000,   0.00000,   0.00000,   1.00000,   0.03588, 440.00000,   3.91932, -10.77601,   0.12314,  19.05912,   9.23800,   5.16087,  19.40501,   9.30321,   4.89491,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.04002, 441.00000,   4.50016,   9.70315,  -0.96482,  18.42500,   9.91360,   4.26473,  19.03264,   9.83898,   6.32984,   0.00000,   0.00000,   0.00000,   1.00000,   0.04002, 441.00000,   3.91933, -10.77600,   0.12313,  19.05911,   9.23800,   5.16086,  19.40500,   9.30320,   4.89492,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.04426, 442.00000,   4.50016,   9.70299,  -0.96472,  18.42500,   9.91345,   4.26483,  19.03264,   9.83883,   6.32974,   0.00000,   0.00000,   0.00000,   1.00000,   0.04426, 442.00000,   3.91932, -10.77600,   0.12313,  19.05912,   9.23799,   5.16086,  19.40501,   9.30320,   4.89492,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.04836, 443.00000,   4.50026,   9.70281,  -0.96455,  18.42490,   9.91326,   4.26500,  19.03254,   9.83865,   6.32957,   0.00000,   0.00000,   0.00000,   1.00000,   0.04836, 443.00000,   3.91934, -10.77601,   0.12323,  19.05911,   9.23800,   5.16096,  19.40499,   9.30321,   4.89482,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
