trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00009,   0.00000,   4.52922,  10.43051,  -0.62088,  19.24381,  10.62100,   4.73927,  19.15938,  10.43685,   6.10051,   0.00000,   0.00000,   0.00000,   1.00000,   0.00009,   0.00000,   4.21866,  -9.12038,   0.55552,  19.76596,   7.48245,   6.01547,  19.15951,   7.63717,   4.73223,   0.00000,   0.00000,   0.00000,   0.63559,   2.00000, 
  1.00000,   0.00086, 154.00000,   4.52952,  10.43173,  -0.61978,  19.24352,  10.62223,   4.74037,  19.15908,  10.43808,   6.09941,   0.00000,   0.00000,   0.00000,   1.00000,   0.00086, 154.00000,   4.22720,  -9.13649,   0.61900,  19.75741,   7.49856,   6.07895,  19.15096,   7.65329,   4.66875,   0.00000,   0.00000,   0.00000,   0.63559,   2.00000, 
  1.00000,   0.00133, 155.00000,   4.52949,  10.43168,  -0.61965,  19.24354,  10.62217,   4.74050,  19.15910,  10.43802,   6.09928,   0.00000,   0.00000,   0.00000,   1.00000,   0.00133, 155.00000,   4.22720,  -9.13623,   0.61875,  19.75741,   7.49830,   6.07870,  19.15096,   7.65302,   4.66900,   0.00000,   0.00000,   0.00000,   0.63559,   2.00000, 
  1.00000,   0.00546, 156.00000,   4.52949,  10.43160,  -0.61962,  19.24355,  10.62210,   4.74053,  19.15911,  10.43794,   6.09925,   0.00000,   0.00000,   0.00000,   1.00000,   0.00546, 156.00000,   4.22721,  -9.13596,   0.61846,  19.75740,   7.49803,   6.07841,  19.15095,   7.65275,   4.66928,   0.00000,   0.00000,   0.00000,   0.63559,   2.00000, 
  1.00000,   0.00976, 157.00000,   4.52950,  10.43150,  -0.61951,  19.24354,  10.62200,   4.74064,  19.15910,  10.43785,   6.09914,   0.00000,   0.00000,   0.00000,   1.00000,   0.00976, 157.00000,   4.22725,  -9.13568,   0.61804,  19.75736,   7.49775,   6.07799,  19.15091,   7.65248,   4.66971,   0.00000,   0.00000,   0.00000,   0.63559,   2.00000, 
  1.00000,   0.01388, 158.00000,   4.52952,  10.43138,  -0.61942,  19.24351,  10.62188,   4.74073,  19.15908,  10.43772,   6.09905,   0.00000,   0.00000,   0.00000,   1.00000,   0.01388, 158.00000,   4.22725,  -9.13549,   0.61745,  19.75736,   7.49755,   6.07740,  19.15091,   7.65228,   4.67029,   0.00000,   0.00000,   0.00000,   0.63559,   2.00000, 
  1.00000,   0.01808, 159.00000,   4.52971,  10.43119,  -0.61934,  19.24332,  10.62169,   4.74081,  19.15889,  10.43753,   6.09897,   0.00000,   0.00000,   0.00000,   1.00000,   0.01808, 159.00000,   4.22723,  -9.13524,   0.61706,  19.75738,   7.49731,   6.07701,  19.15093,   7.65203,   4.67069,   0.00000,   0.00000,   0.00000,   0.63559,   2.00000, 
  1.00000,   0.02220, 160.00000,   4.52971,  10.43107,  -0.61930,  19.24332,  10.62157,   4.74085,  19.15889,  10.43742,   6.09893,   0.00000,   0.00000,   0.00000,   1.00000,   0.02220, 160.00000,   4.22728,  -9.13502,   0.61662,  19.75733,   7.49709,   6.07657,  19.15088,   7.65181,   4.67113,   0.00000,   0.00000,   0.00000,   0.63559,   2.00000, 
  1.00000,   0.02640, 161.00000,   4.52965,  10.43101,  -0.61921,  19.24338,  10.62150,   4.74094,  19.15895,  10.43735,   6.09883,   0.00000,   0.00000,   0.00000,   1.00000,   0.02640, 161.00000,   4.22733,  -9.13485,   0.61622,  19.75728,   7.49692,   6.07617,  19.15083,   7.65164,   4.67153,   0.00000,   0.00000,   0.00000,   0.63559,   2.00000, 
  1.00000,   0.03051, 162.00000,   4.52955,  10.43096,  -0.61914,  19.24348,  10.62146,   4.74101,  19.15905,  10.43731,   6.09877,   0.00000,   0.00000,   0.00000,   1.00000,   0.03051, 162.00000,   4.22739,  -9.13467,   0.61581,  19.75723,   7.49674,   6.07576,  19.15077,   7.65146,   4.67194,   0.00000,   0.00000,   0.00000,   0.63559,   2.00000, 
