trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00008,   0.00000,   5.17095,   8.92135,  -0.54785,  18.25281,   8.55222,   4.95831,  18.25567,   8.49906,   5.31109,   0.00000,   0.00000,   0.00000,   1.00000,   0.00008,   0.00000,   3.86873, -11.06415,  -0.58346,  19.35573,   9.55167,   4.67005,  19.05922,   9.74113,   5.49759,   0.00000,   0.00000,   0.00000,   2.52229,   1.00000, 
  1.00000,   0.00086, 612.00000,   5.17660,   8.92584,  -0.53655,  18.24716,   8.55671,   4.96962,  18.25002,   8.50356,   5.29978,   0.00000,   0.00000,   0.00000,   1.00000,   0.00086, 612.00000,   3.86844, -11.06582,  -0.59163,  19.35602,   9.55334,   4.66188,  19.05951,   9.74280,   5.50575,   0.00000,   0.00000,   0.00000,   2.52229,   1.00000, 
  1.00000,   0.00329, 613.00000,   5.17660,   8.92565,  -0.53657,  18.24715,   8.55652,   4.96959,  18.25001,   8.50337,   5.29981,   0.00000,   0.00000,   0.00000,   1.00000,   0.00329, 613.00000,   3.86835, -11.06580,  -0.59168,  19.35611,   9.55332,   4.66183,  19.05960,   9.74278,   5.50580,   0.00000,   0.00000,   0.00000,   2.52229,   1.00000, 
  1.00000,   0.00762, 614.00000,   5.17660,   8.92546,  -0.53670,  18.24716,   8.55633,   4.96947,  18.25002,   8.50317,   5.29993,   0.00000,   0.00000,   0.00000,   1.00000,   0.00762, 614.00000,   3.86841, -11.06579,  -0.59170,  19.35605,   9.55331,   4.66181,  19.05954,   9.74277,   5.50583,   0.00000,   0.00000,   0.00000,   2.52229,   1.00000, 
  1.00000,   0.01164, 615.00000,   5.17657,   8.92528,  -0.53684,  18.24719,   8.55615,   4.96933,  18.25005,   8.50300,   5.30008,   0.00000,   0.00000,   0.00000,   1.00000,   0.01164, 615.00000,   3.86850, -11.06579,  -0.59180,  19.35596,   9.55331,   4.66171,  19.05945,   9.74277,   5.50592,   0.00000,   0.00000,   0.00000,   2.52229,   1.00000, 
  1.00000,   0.01575, 616.00000,   5.17646,   8.92519,  -0.53688,  18.24730,   8.55606,   4.96929,  18.25016,   8.50290,   5.30011,   0.00000,   0.00000,   0.00000,   1.00000,   0.01575, 616.00000,   3.86847, -11.06582,  -0.59179,  19.35599,   9.55333,   4.66172,  19.05948,   9.74279,   5.50592,   0.00000,   0.00000,   0.00000,   2.52229,   1.00000, 
  1.00000,   0.01999, 617.00000,   5.17650,   8.92501,  -0.53682,  18.24726,   8.55588,   4.96935,  18.25012,   8.50272,   5.30006,   0.00000,   0.00000,   0.00000,   1.00000,   0.01999, 617.00000,   3.86838, -11.06589,  -0.59170,  19.35608,   9.55340,   4.66181,  19.05957,   9.74286,   5.50582,   0.00000,   0.00000,   0.00000,   2.52229,   1.00000, 
  1.00000,   0.02415, 618.00000,   5.17647,   8.92490,  -0.53688,  18.24729,   8.55577,   4.96929,  18.25015,   8.50262,   5.30012,   0.00000,   0.00000,   0.00000,   1.00000,   0.02415, 618.00000,   3.86837, -11.06595,  -0.59163,  19.35609,   9.55347,   4.66188,  19.05957,   9.74293,   5.50576,   0.00000,   0.00000,   0.00000,   2.52229,   1.00000, 
  1.00000,   0.02827, 619.00000,   5.17646,   8.92478,  -0.53674,  18.24730,   8.55565,   4.96943,  18.25016,   8.50249,   5.29997,   0.00000,   0.00000,   0.00000,   1.00000,   0.02827, 619.00000,   3.86840, -11.06600,  -0.59166,  19.35606,   9.55352,   4.66185,  19.05955,   9.74298,   5.50578,   0.00000,   0.00000,   0.00000,   2.52229,   1.00000, 
  1.00000,   0.03253, 620.00000,   5.17634,   8.92474,  -0.53680,  18.24742,   8.55561,   4.96937,  18.25028,   8.50245,   5.30004,   0.00000,   0.00000,   0.00000,   1.00000,   0.03253, 620.00000,   3.86838, -11.06605,  -0.59160,  19.35608,   9.55356,   4.66191,  19.05957,   9.74302,   5.50572,   0.00000,   0.00000,   0.00000,   2.52229,   1.00000, 
