trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00009,   0.00000,   4.55623,  10.02217,  -0.67967,  19.21680,  10.21267,   4.68048,  19.13237,  10.02852,   6.15930,   0.00000,   0.00000,   0.00000,   1.00000,   0.00009,   0.00000,   4.18673,  -9.09348,   1.64115,  19.79788,   7.45555,   7.10110,  19.19143,   7.61027,   3.64660,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.00087,  92.00000,   4.53510,  10.00333,  -0.75306,  19.23794,  10.19382,   4.60709,  19.15350,  10.00967,   6.23269,   0.00000,   0.00000,   0.00000,   1.00000,   0.00087,  92.00000,   4.18497,  -9.15327,   1.64176,  19.79965,   7.51533,   7.10171,  19.19320,   7.67006,   3.64598,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.00327,  93.00000,   4.53366,  10.00050,  -0.74980,  19.23938,  10.19100,   4.61035,  19.15494,  10.00685,   6.22943,   0.00000,   0.00000,   0.00000,   1.00000,   0.00327,  93.00000,   4.18405,  -9.15183,   1.63810,  19.80057,   7.51390,   7.09805,  19.19412,   7.66862,   3.64965,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.00738,  94.00000,   4.53245,   9.99750,  -0.74662,  19.24058,  10.18800,   4.61353,  19.15614,  10.00385,   6.22625,   0.00000,   0.00000,   0.00000,   1.00000,   0.00738,  94.00000,   4.18306,  -9.15012,   1.63407,  19.80156,   7.51219,   7.09402,  19.19511,   7.66691,   3.65368,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.01161,  95.00000,   4.53090,   9.99462,  -0.74285,  19.24213,  10.18512,   4.61730,  19.15769,  10.00096,   6.22248,   0.00000,   0.00000,   0.00000,   1.00000,   0.01161,  95.00000,   4.18217,  -9.14812,   1.62981,  19.80244,   7.51019,   7.08976,  19.19599,   7.66491,   3.65794,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.01574,  96.00000,   4.52983,   9.99195,  -0.73873,  19.24321,  10.18245,   4.62142,  19.15877,   9.99830,   6.21836,   0.00000,   0.00000,   0.00000,   1.00000,   0.01574,  96.00000,   4.18124,  -9.14596,   1.62546,  19.80337,   7.50803,   7.08541,  19.19692,   7.66275,   3.66229,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.01985,  97.00000,   4.52881,   9.98991,  -0.73488,  19.24422,  10.18041,   4.62527,  19.15979,   9.99626,   6.21450,   0.00000,   0.00000,   0.00000,   1.00000,   0.01985,  97.00000,   4.18039,  -9.14357,   1.62107,  19.80422,   7.50564,   7.08102,  19.19777,   7.66036,   3.66668,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.02411,  98.00000,   4.52793,   9.98843,  -0.73074,  19.24510,  10.17893,   4.62941,  19.16067,   9.99477,   6.21037,   0.00000,   0.00000,   0.00000,   1.00000,   0.02411,  98.00000,   4.17940,  -9.14112,   1.61654,  19.80521,   7.50318,   7.07649,  19.19876,   7.65791,   3.67121,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.02823,  99.00000,   4.52719,   9.98760,  -0.72728,  19.24584,  10.17809,   4.63287,  19.16140,   9.99394,   6.20691,   0.00000,   0.00000,   0.00000,   1.00000,   0.02823,  99.00000,   4.17854,  -9.13853,   1.61205,  19.80607,   7.50060,   7.07200,  19.19962,   7.65532,   3.67569,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
  1.00000,   0.03238, 100.00000,   4.52651,   9.98771,  -0.72318,  19.24652,  10.17820,   4.63697,  19.16209,   9.99405,   6.20281,   0.00000,   0.00000,   0.00000,   1.00000,   0.03238, 100.00000,   4.17778,  -9.13591,   1.60735,  19.80683,   7.49798,   7.06730,  19.20038,   7.65271,   3.68040,   0.00000,   0.00000,   0.00000,   0.37196,   2.00000, 
