trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00016,   0.00000,   4.67826,  10.70939,  -0.47268,  19.13037,  10.83349,   5.04382,  18.89851,  10.66909,   5.94828,   0.00000,   0.00000,   0.00000,   1.00000,   0.00016,   0.00000,   3.87505,  -7.84142,   0.75643,  19.15154,   6.24588,   6.26599,  19.09816,   6.37780,   4.51235,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.00089, 609.00000,   4.67707,  10.70489,  -0.47672,  19.13156,  10.82899,   5.03978,  18.89970,  10.66459,   5.95232,   0.00000,   0.00000,   0.00000,   1.00000,   0.00089, 609.00000,   3.87310,  -7.83456,   0.77313,  19.15349,   6.23902,   6.28270,  19.10010,   6.37094,   4.49565,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.00127, 610.00000,   4.67704,  10.70485,  -0.47677,  19.13159,  10.82895,   5.03973,  18.89973,  10.66455,   5.95237,   0.00000,   0.00000,   0.00000,   1.00000,   0.00127, 610.00000,   3.87311,  -7.83462,   0.77308,  19.15348,   6.23908,   6.28265,  19.10009,   6.37100,   4.49570,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.00539, 611.00000,   4.67701,  10.70482,  -0.47680,  19.13162,  10.82891,   5.03970,  18.89976,  10.66452,   5.95240,   0.00000,   0.00000,   0.00000,   1.00000,   0.00539, 611.00000,   3.87319,  -7.83464,   0.77317,  19.15340,   6.23911,   6.28273,  19.10001,   6.37103,   4.49561,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.00954, 612.00000,   4.67698,  10.70480,  -0.47677,  19.13165,  10.82890,   5.03973,  18.89979,  10.66450,   5.95237,   0.00000,   0.00000,   0.00000,   1.00000,   0.00954, 612.00000,   3.87320,  -7.83471,   0.77324,  19.15339,   6.23917,   6.28280,  19.10000,   6.37109,   4.49554,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.01367, 613.00000,   4.67695,  10.70477,  -0.47687,  19.13168,  10.82887,   5.03963,  18.89982,  10.66447,   5.95247,   0.00000,   0.00000,   0.00000,   1.00000,   0.01367, 613.00000,   3.87320,  -7.83477,   0.77330,  19.15339,   6.23924,   6.28286,  19.10000,   6.37116,   4.49548,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.01790, 614.00000,   4.67692,  10.70475,  -0.47698,  19.13171,  10.82884,   5.03952,  18.89985,  10.66445,   5.95258,   0.00000,   0.00000,   0.00000,   1.00000,   0.01790, 614.00000,   3.87322,  -7.83482,   0.77342,  19.15337,   6.23929,   6.28298,  19.09999,   6.37121,   4.49536,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.02202, 615.00000,   4.67689,  10.70477,  -0.47707,  19.13174,  10.82887,   5.03942,  18.89989,  10.66447,   5.95267,   0.00000,   0.00000,   0.00000,   1.00000,   0.02202, 615.00000,   3.87330,  -7.83484,   0.77342,  19.15329,   6.23930,   6.28299,  19.09990,   6.37122,   4.49536,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.02614, 616.00000,   4.67691,  10.70474,  -0.47714,  19.13172,  10.82884,   5.03936,  18.89986,  10.66444,   5.95274,   0.00000,   0.00000,   0.00000,   1.00000,   0.02614, 616.00000,   3.87335,  -7.83484,   0.77357,  19.15324,   6.23931,   6.28313,  19.09985,   6.37123,   4.49521,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.03041, 617.00000,   4.67701,  10.70472,  -0.47724,  19.13162,  10.82881,   5.03926,  18.89976,  10.66442,   5.95284,   0.00000,   0.00000,   0.00000,   1.00000,   0.03041, 617.00000,   3.87334,  -7.83485,   0.77375,  19.15325,   6.23932,   6.28331,  19.09986,   6.37124,   4.49503,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.03452, 618.00000,   4.67698,  10.70475,  -0.47736,  19.13165,  10.82885,   5.03913,  18.89979,  10.66445,   5.95296,   0.00000,   0.00000,   0.00000,   1.00000,   0.03452, 618.00000,   3.87337,  -7.83486,   0.77392,  19.15322,   6.23932,   6.28348,  19.09983,   6.37124,   4.49486,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.03866, 619.00000,   4.67693,  10.70480,  -0.47729,  19.13170,  10.82890,   5.03921,  18.89985,  10.66450,   5.95289,   0.00000,   0.00000,   0.00000,   1.00000,   0.03866, 619.00000,   3.87343,  -7.83486,   0.77406,  19.15316,   6.23932,   6.28362,  19.09977,   6.37124,   4.49472,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.04288, 620.00000,   4.67696,  10.70482,  -0.47735,  19.13167,  10.82892,   5.03915,  18.89982,  10.66452,   5.95295,   0.00000,   0.00000,   0.00000,   1.00000,   0.04288, 620.00000,   3.87349,  -7.83486,   0.77419,  19.15310,   6.23932,   6.28376,  19.09971,   6.37124,   4.49458,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
  1.00000,   0.04700, 621.00000,   4.67692,  10.70485,  -0.47747,  19.13171,  10.82895,   5.03903,  18.89985,  10.66455,   5.95307,   0.00000,   0.00000,   0.00000,   1.00000,   0.04700, 621.00000,   3.87351,  -7.83486,   0.77431,  19.15308,   6.23932,   6.28387,  19.09970,   6.37124,   4.49447,   0.00000,   0.00000,   0.00000,   2.53382,   1.00000, 
