trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   2.08183,   0.00000,   5.44317,   9.80738,  -0.98942,  17.61734,  10.01463,   4.20890,  17.79519,   9.88016,   6.40002,   0.00000,   0.00000,   0.00000,   1.00000,   2.08183,   0.00000,   3.95138, -10.84082,  -0.23846,  18.73122,   9.25487,   5.00986,  18.93475,   9.40763,   5.74715,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.00849, 430.00000,   4.53845,   9.95907,  -0.83202,  18.52206,  10.16631,   4.36630,  18.69990,  10.03184,   6.24262,   0.00000,   0.00000,   0.00000,   1.00000,   0.00849, 430.00000,   3.95415, -10.84413,  -0.24206,  18.72845,   9.25818,   5.00626,  18.93198,   9.41093,   5.75075,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.01128, 431.00000,   4.53872,   9.95939,  -0.83211,  18.52179,  10.16664,   4.36622,  18.69963,  10.03217,   6.24271,   0.00000,   0.00000,   0.00000,   1.00000,   0.01128, 431.00000,   3.95403, -10.84411,  -0.24209,  18.72856,   9.25816,   5.00623,  18.93209,   9.41092,   5.75078,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.01540, 432.00000,   4.53860,   9.95990,  -0.83183,  18.52191,  10.16714,   4.36650,  18.69975,  10.03267,   6.24242,   0.00000,   0.00000,   0.00000,   1.00000,   0.01540, 432.00000,   3.95396, -10.84410,  -0.24192,  18.72863,   9.25815,   5.00640,  18.93216,   9.41090,   5.75060,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.01962, 433.00000,   4.53881,   9.96025,  -0.83158,  18.52169,  10.16750,   4.36674,  18.69954,  10.03303,   6.24218,   0.00000,   0.00000,   0.00000,   1.00000,   0.01962, 433.00000,   3.95386, -10.84409,  -0.24197,  18.72873,   9.25814,   5.00635,  18.93226,   9.41090,   5.75066,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02379, 434.00000,   4.53866,   9.96081,  -0.83129,  18.52184,  10.16806,   4.36703,  18.69969,  10.03359,   6.24189,   0.00000,   0.00000,   0.00000,   1.00000,   0.02379, 434.00000,   3.95384, -10.84410,  -0.24200,  18.72875,   9.25815,   5.00632,  18.93228,   9.41091,   5.75069,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02788, 435.00000,   4.53898,   9.96100,  -0.83123,  18.52153,  10.16825,   4.36710,  18.69938,  10.03377,   6.24183,   0.00000,   0.00000,   0.00000,   1.00000,   0.02788, 435.00000,   3.95390, -10.84408,  -0.24186,  18.72870,   9.25813,   5.00646,  18.93223,   9.41089,   5.75055,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03215, 436.00000,   4.53905,   9.96139,  -0.83114,  18.52146,  10.16863,   4.36719,  18.69931,  10.03416,   6.24173,   0.00000,   0.00000,   0.00000,   1.00000,   0.03215, 436.00000,   3.95392, -10.84407,  -0.24179,  18.72868,   9.25812,   5.00653,  18.93221,   9.41088,   5.75048,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03626, 437.00000,   4.53932,   9.96163,  -0.83091,  18.52119,  10.16887,   4.36742,  18.69903,  10.03440,   6.24151,   0.00000,   0.00000,   0.00000,   1.00000,   0.03626, 437.00000,   3.95387, -10.84407,  -0.24180,  18.72873,   9.25812,   5.00652,  18.93226,   9.41088,   5.75049,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.04039, 438.00000,   4.53960,   9.96188,  -0.83055,  18.52091,  10.16913,   4.36777,  18.69875,  10.03465,   6.24115,   0.00000,   0.00000,   0.00000,   1.00000,   0.04039, 438.00000,   3.95383, -10.84407,  -0.24184,  18.72876,   9.25812,   5.00648,  18.93229,   9.41088,   5.75052,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
