trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00009,   0.00000,   4.62370,  10.47886,  -0.78022,  19.45352,  10.60186,   4.33601,  19.28267,  10.36733,   6.28800,   0.00000,   0.00000,   0.00000,   1.00000,   0.00009,   0.00000,   3.79205, -10.54510,  -0.85717,  20.42393,   8.88886,   4.31465,  20.75864,   8.98522,   6.46459,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.00076,  93.00000,   4.62504,  10.49380,  -0.77095,  19.45218,  10.61679,   4.34528,  19.28133,  10.38227,   6.27872,   0.00000,   0.00000,   0.00000,   1.00000,   0.00076,  93.00000,   3.79282, -10.54955,  -0.85858,  20.42316,   8.89331,   4.31323,  20.75786,   8.98968,   6.46600,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.00382,  94.00000,   4.62511,  10.49381,  -0.77097,  19.45212,  10.61680,   4.34526,  19.28127,  10.38227,   6.27875,   0.00000,   0.00000,   0.00000,   1.00000,   0.00382,  94.00000,   3.79277, -10.54959,  -0.85876,  20.42321,   8.89335,   4.31306,  20.75792,   8.98971,   6.46618,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.00795,  95.00000,   4.62518,  10.49379,  -0.77101,  19.45204,  10.61678,   4.34522,  19.28119,  10.38226,   6.27879,   0.00000,   0.00000,   0.00000,   1.00000,   0.00795,  95.00000,   3.79280, -10.54965,  -0.85863,  20.42318,   8.89341,   4.31318,  20.75789,   8.98977,   6.46606,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.01219,  96.00000,   4.62522,  10.49375,  -0.77111,  19.45200,  10.61674,   4.34512,  19.28115,  10.38221,   6.27888,   0.00000,   0.00000,   0.00000,   1.00000,   0.01219,  96.00000,   3.79277, -10.54969,  -0.85895,  20.42321,   8.89344,   4.31287,  20.75791,   8.98981,   6.46637,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.01637,  97.00000,   4.62520,  10.49366,  -0.77118,  19.45202,  10.61665,   4.34505,  19.28117,  10.38212,   6.27896,   0.00000,   0.00000,   0.00000,   1.00000,   0.01637,  97.00000,   3.79281, -10.54974,  -0.85891,  20.42317,   8.89350,   4.31290,  20.75788,   8.98986,   6.46634,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.02049,  98.00000,   4.62514,  10.49359,  -0.77129,  19.45208,  10.61658,   4.34494,  19.28123,  10.38205,   6.27906,   0.00000,   0.00000,   0.00000,   1.00000,   0.02049,  98.00000,   3.79289, -10.54983,  -0.85877,  20.42309,   8.89359,   4.31305,  20.75779,   8.98995,   6.46619,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.02472,  99.00000,   4.62528,  10.49340,  -0.77110,  19.45194,  10.61640,   4.34514,  19.28109,  10.38187,   6.27887,   0.00000,   0.00000,   0.00000,   1.00000,   0.02472,  99.00000,   3.79282, -10.54995,  -0.85863,  20.42316,   8.89371,   4.31318,  20.75787,   8.99007,   6.46606,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.02886, 100.00000,   4.62521,  10.49332,  -0.77101,  19.45201,  10.61631,   4.34523,  19.28116,  10.38179,   6.27878,   0.00000,   0.00000,   0.00000,   1.00000,   0.02886, 100.00000,   3.79280, -10.55003,  -0.85877,  20.42318,   8.89379,   4.31304,  20.75788,   8.99015,   6.46619,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.03293, 101.00000,   4.62508,  10.49325,  -0.77108,  19.45214,  10.61624,   4.34516,  19.28129,  10.38171,   6.27885,   0.00000,   0.00000,   0.00000,   1.00000,   0.03293, 101.00000,   3.79291, -10.55006,  -0.85885,  20.42307,   8.89382,   4.31297,  20.75778,   8.99018,   6.46627,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.03718, 102.00000,   4.62510,  10.49308,  -0.77127,  19.45212,  10.61607,   4.34496,  19.28127,  10.38155,   6.27904,   0.00000,   0.00000,   0.00000,   1.00000,   0.03718, 102.00000,   3.79285, -10.55016,  -0.85885,  20.42313,   8.89392,   4.31297,  20.75784,   8.99028,   6.46627,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.04135, 103.00000,   4.62509,  10.49295,  -0.77138,  19.45214,  10.61594,   4.34485,  19.28129,  10.38142,   6.27915,   0.00000,   0.00000,   0.00000,   1.00000,   0.04135, 103.00000,   3.79297, -10.55014,  -0.85886,  20.42301,   8.89390,   4.31295,  20.75772,   8.99027,   6.46629,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.04546, 104.00000,   4.62511,  10.49275,  -0.77141,  19.45211,  10.61574,   4.34482,  19.28126,  10.38121,   6.27918,   0.00000,   0.00000,   0.00000,   1.00000,   0.04546, 104.00000,   3.79293, -10.55020,  -0.85882,  20.42305,   8.89396,   4.31300,  20.75776,   8.99032,   6.46624,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.04970, 105.00000,   4.62498,  10.49259,  -0.77162,  19.45224,  10.61559,   4.34461,  19.28139,  10.38106,   6.27939,   0.00000,   0.00000,   0.00000,   1.00000,   0.04970, 105.00000,   3.79289, -10.55025,  -0.85893,  20.42310,   8.89401,   4.31289,  20.75780,   8.99037,   6.46635,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.05383, 106.00000,   4.62494,  10.49235,  -0.77184,  19.45228,  10.61534,   4.34439,  19.28143,  10.38082,   6.27961,   0.00000,   0.00000,   0.00000,   1.00000,   0.05383, 106.00000,   3.79294, -10.55028,  -0.85896,  20.42304,   8.89404,   4.31286,  20.75775,   8.99040,   6.46638,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.05798, 107.00000,   4.62499,  10.49217,  -0.77190,  19.45224,  10.61516,   4.34433,  19.28138,  10.38063,   6.27968,   0.00000,   0.00000,   0.00000,   1.00000,   0.05798, 107.00000,   3.79300, -10.55028,  -0.85891,  20.42298,   8.89404,   4.31291,  20.75768,   8.99041,   6.46633,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
  1.00000,   0.06219, 108.00000,   4.62498,  10.49187,  -0.77219,  19.45224,  10.61486,   4.34404,  19.28139,  10.38034,   6.27997,   0.00000,   0.00000,   0.00000,   1.00000,   0.06219, 108.00000,   3.79298, -10.55033,  -0.85893,  20.42300,   8.89408,   4.31289,  20.75771,   8.99045,   6.46635,   0.00000,   0.00000,   0.00000,   0.37743,   2.00000, 
