trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   0.00009,   0.00000,   4.70092,  10.16631,  -0.84631,  19.45241,  10.40518,   4.19362,  19.29355,  10.29097,   6.43616,   0.00000,   0.00000,   0.00000,   1.00000,   0.00009,   0.00000,   3.92771, -10.63452,  -0.80416,  20.42375,   8.97639,   4.51658,  20.72409,   9.10154,   6.60303,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.00081,  81.00000,   4.70423,  10.18172,  -0.84308,  19.44910,  10.42059,   4.19685,  19.29024,  10.30639,   6.43293,   0.00000,   0.00000,   0.00000,   1.00000,   0.00081,  81.00000,   3.92911, -10.63158,  -0.80447,  20.42234,   8.97345,   4.51627,  20.72268,   9.09860,   6.60334,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.00205,  82.00000,   4.70417,  10.18190,  -0.84303,  19.44916,  10.42077,   4.19690,  19.29030,  10.30657,   6.43288,   0.00000,   0.00000,   0.00000,   1.00000,   0.00205,  82.00000,   3.92922, -10.63156,  -0.80458,  20.42224,   8.97343,   4.51616,  20.72258,   9.09858,   6.60345,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.00615,  83.00000,   4.70425,  10.18205,  -0.84290,  19.44909,  10.42091,   4.19703,  19.29023,  10.30671,   6.43275,   0.00000,   0.00000,   0.00000,   1.00000,   0.00615,  83.00000,   3.92931, -10.63152,  -0.80477,  20.42214,   8.97339,   4.51596,  20.72248,   9.09854,   6.60364,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.01043,  84.00000,   4.70415,  10.18224,  -0.84273,  19.44919,  10.42110,   4.19719,  19.29033,  10.30690,   6.43259,   0.00000,   0.00000,   0.00000,   1.00000,   0.01043,  84.00000,   3.92914, -10.63160,  -0.80488,  20.42231,   8.97347,   4.51585,  20.72266,   9.09862,   6.60375,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.01454,  85.00000,   4.70418,  10.18239,  -0.84270,  19.44915,  10.42126,   4.19723,  19.29030,  10.30706,   6.43255,   0.00000,   0.00000,   0.00000,   1.00000,   0.01454,  85.00000,   3.92922, -10.63163,  -0.80487,  20.42223,   8.97349,   4.51587,  20.72258,   9.09864,   6.60374,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.01865,  86.00000,   4.70418,  10.18256,  -0.84240,  19.44915,  10.42143,   4.19752,  19.29029,  10.30722,   6.43226,   0.00000,   0.00000,   0.00000,   1.00000,   0.01865,  86.00000,   3.92925, -10.63164,  -0.80498,  20.42220,   8.97350,   4.51575,  20.72254,   9.09865,   6.60385,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.02293,  87.00000,   4.70429,  10.18266,  -0.84217,  19.44904,  10.42153,   4.19776,  19.29018,  10.30733,   6.43202,   0.00000,   0.00000,   0.00000,   1.00000,   0.02293,  87.00000,   3.92936, -10.63164,  -0.80515,  20.42209,   8.97351,   4.51559,  20.72243,   9.09866,   6.60402,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.02706,  88.00000,   4.70437,  10.18283,  -0.84177,  19.44896,  10.42170,   4.19816,  19.29010,  10.30750,   6.43162,   0.00000,   0.00000,   0.00000,   1.00000,   0.02706,  88.00000,   3.92937, -10.63171,  -0.80518,  20.42209,   8.97358,   4.51556,  20.72243,   9.09873,   6.60405,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
  1.00000,   0.03119,  89.00000,   4.70450,  10.18295,  -0.84183,  19.44883,  10.42182,   4.19810,  19.28997,  10.30761,   6.43168,   0.00000,   0.00000,   0.00000,   1.00000,   0.03119,  89.00000,   3.92947, -10.63177,  -0.80536,  20.42198,   8.97364,   4.51538,  20.72233,   9.09879,   6.60423,   0.00000,   0.00000,   0.00000,   0.33262,   1.00000, 
