trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   4.29966,   0.00000,   4.54238,  10.07170,  -0.82460,  18.51812,  10.27894,   4.37372,  18.69597,  10.14447,   6.23520,   0.00000,   0.00000,   0.00000,   1.00000,   4.29966,   0.00000,   4.80128, -10.83281,  -0.12963,  17.88131,   9.24686,   5.11869,  18.08484,   9.39962,   5.63832,   0.00000,   0.00000,   0.00000,   2.08926,   2.00000, 
  1.00000,   0.00110, 503.00000,   4.54556,  10.10389,  -0.82304,  18.51495,  10.31113,   4.37529,  18.69279,  10.17666,   6.23364,   0.00000,   0.00000,   0.00000,   1.00000,   0.00110, 503.00000,   3.84208, -10.81032,  -0.09897,  18.84051,   9.22437,   5.14935,  19.04404,   9.37713,   5.60766,   0.00000,   0.00000,   0.00000,   2.08926,   2.00000, 
  1.00000,   0.00503, 504.00000,   4.54553,  10.10380,  -0.82305,  18.51498,  10.31105,   4.37528,  18.69282,  10.17657,   6.23364,   0.00000,   0.00000,   0.00000,   1.00000,   0.00503, 504.00000,   3.84207, -10.81048,  -0.09896,  18.84052,   9.22453,   5.14937,  19.04405,   9.37729,   5.60764,   0.00000,   0.00000,   0.00000,   2.08926,   2.00000, 
  1.00000,   0.00914, 505.00000,   4.54552,  10.10366,  -0.82313,  18.51499,  10.31091,   4.37520,  18.69284,  10.17644,   6.23373,   0.00000,   0.00000,   0.00000,   1.00000,   0.00914, 505.00000,   3.84210, -10.81061,  -0.09899,  18.84049,   9.22466,   5.14934,  19.04402,   9.37742,   5.60767,   0.00000,   0.00000,   0.00000,   2.08926,   2.00000, 
  1.00000,   0.01324, 506.00000,   4.54569,  10.10337,  -0.82325,  18.51482,  10.31062,   4.37507,  18.69266,  10.17615,   6.23385,   0.00000,   0.00000,   0.00000,   1.00000,   0.01324, 506.00000,   3.84216, -10.81078,  -0.09886,  18.84043,   9.22483,   5.14946,  19.04396,   9.37759,   5.60755,   0.00000,   0.00000,   0.00000,   2.08926,   2.00000, 
  1.00000,   0.01752, 507.00000,   4.54558,  10.10326,  -0.82335,  18.51493,  10.31050,   4.37498,  18.69277,  10.17603,   6.23395,   0.00000,   0.00000,   0.00000,   1.00000,   0.01752, 507.00000,   3.84201, -10.81096,  -0.09906,  18.84058,   9.22501,   5.14926,  19.04411,   9.37777,   5.60775,   0.00000,   0.00000,   0.00000,   2.08926,   2.00000, 
  1.00000,   0.02164, 508.00000,   4.54556,  10.10309,  -0.82347,  18.51495,  10.31034,   4.37486,  18.69280,  10.17586,   6.23407,   0.00000,   0.00000,   0.00000,   1.00000,   0.02164, 508.00000,   3.84196, -10.81108,  -0.09911,  18.84064,   9.22513,   5.14921,  19.04416,   9.37789,   5.60780,   0.00000,   0.00000,   0.00000,   2.08926,   2.00000, 
  1.00000,   0.02576, 509.00000,   4.54546,  10.10297,  -0.82374,  18.51505,  10.31021,   4.37458,  18.69289,  10.17574,   6.23434,   0.00000,   0.00000,   0.00000,   1.00000,   0.02576, 509.00000,   3.84194, -10.81117,  -0.09917,  18.84066,   9.22522,   5.14916,  19.04419,   9.37798,   5.60785,   0.00000,   0.00000,   0.00000,   2.08926,   2.00000, 
  1.00000,   0.03001, 510.00000,   4.54556,  10.10273,  -0.82392,  18.51495,  10.30998,   4.37441,  18.69279,  10.17551,   6.23452,   0.00000,   0.00000,   0.00000,   1.00000,   0.03001, 510.00000,   3.84210, -10.81118,  -0.09906,  18.84049,   9.22523,   5.14926,  19.04402,   9.37798,   5.60775,   0.00000,   0.00000,   0.00000,   2.08926,   2.00000, 
  1.00000,   0.03412, 511.00000,   4.54551,  10.10254,  -0.82440,  18.51500,  10.30979,   4.37393,  18.69284,  10.17532,   6.23499,   0.00000,   0.00000,   0.00000,   1.00000,   0.03412, 511.00000,   3.84205, -10.81126,  -0.09914,  18.84055,   9.22531,   5.14918,  19.04408,   9.37807,   5.60783,   0.00000,   0.00000,   0.00000,   2.08926,   2.00000, 
