trial , timeA , frameA , yA , zA , xA , yA-yt1 , zA-zt1 , xA-xt1 , yA-yt2 , zA-zt2 , xA-xt2 , hitA_t1 , hitA_t2 , hitA_final , trial , timeB , frameB , yB , zB , xB , yB-yt1 , zB-zt1 , xB-xt1 , yB-yt2 , zB-zt2 , xB-xt2 , hitB_t1 , hitB_t2 , hitB_final,waitTime,instructedTarget
  1.00000,   2.12021,   0.00000,   4.64227,   9.76747,  -1.04661,  18.93382,   9.99313,   4.21663,  18.98778,   9.83881,   6.37632,   0.00000,   0.00000,   0.00000,   1.00000,   2.12021,   0.00000,   4.56467, -10.43173,  -0.23846,  18.73119,   8.80019,   4.81976,  19.08521,   8.84883,   5.86438,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.00865, 430.00000,   4.55071,   9.80321,  -1.02749,  19.02538,  10.02887,   4.23575,  19.07934,   9.87454,   6.35720,   0.00000,   0.00000,   0.00000,   1.00000,   0.00865, 430.00000,   3.82198, -10.88909,  -0.22386,  19.47388,   9.25755,   4.83435,  19.82790,   9.30620,   5.84979,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.01136, 431.00000,   4.55069,   9.80319,  -1.02767,  19.02540,  10.02885,   4.23557,  19.07936,   9.87452,   6.35737,   0.00000,   0.00000,   0.00000,   1.00000,   0.01136, 431.00000,   3.82207, -10.88909,  -0.22395,  19.47379,   9.25755,   4.83426,  19.82782,   9.30619,   5.84988,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.01559, 432.00000,   4.55066,   9.80319,  -1.02772,  19.02543,  10.02885,   4.23552,  19.07939,   9.87452,   6.35743,   0.00000,   0.00000,   0.00000,   1.00000,   0.01559, 432.00000,   3.82204, -10.88914,  -0.22405,  19.47382,   9.25760,   4.83416,  19.82784,   9.30624,   5.84998,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.01973, 433.00000,   4.55058,   9.80321,  -1.02775,  19.02551,  10.02887,   4.23548,  19.07947,   9.87454,   6.35746,   0.00000,   0.00000,   0.00000,   1.00000,   0.01973, 433.00000,   3.82222, -10.88915,  -0.22398,  19.47364,   9.25761,   4.83423,  19.82767,   9.30625,   5.84991,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02384, 434.00000,   4.55050,   9.80323,  -1.02766,  19.02559,  10.02889,   4.23558,  19.07955,   9.87456,   6.35737,   0.00000,   0.00000,   0.00000,   1.00000,   0.02384, 434.00000,   3.82212, -10.88926,  -0.22402,  19.47374,   9.25772,   4.83419,  19.82776,   9.30636,   5.84995,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.02818, 435.00000,   4.55044,   9.80323,  -1.02772,  19.02565,  10.02889,   4.23552,  19.07961,   9.87456,   6.35742,   0.00000,   0.00000,   0.00000,   1.00000,   0.02818, 435.00000,   3.82208, -10.88934,  -0.22389,  19.47378,   9.25780,   4.83432,  19.82780,   9.30645,   5.84982,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03220, 436.00000,   4.55036,   9.80321,  -1.02770,  19.02573,  10.02886,   4.23553,  19.07969,   9.87454,   6.35741,   0.00000,   0.00000,   0.00000,   1.00000,   0.03220, 436.00000,   3.82207, -10.88942,  -0.22404,  19.47379,   9.25789,   4.83417,  19.82781,   9.30653,   5.84997,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.03635, 437.00000,   4.55021,   9.80316,  -1.02779,  19.02588,  10.02882,   4.23544,  19.07984,   9.87450,   6.35750,   0.00000,   0.00000,   0.00000,   1.00000,   0.03635, 437.00000,   3.82222, -10.88946,  -0.22413,  19.47364,   9.25792,   4.83408,  19.82767,   9.30656,   5.85006,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
  1.00000,   0.04058, 438.00000,   4.55022,   9.80309,  -1.02769,  19.02587,  10.02875,   4.23554,  19.07983,   9.87442,   6.35740,   0.00000,   0.00000,   0.00000,   1.00000,   0.04058, 438.00000,   3.82223, -10.88953,  -0.22403,  19.47363,   9.25799,   4.83418,  19.82765,   9.30664,   5.84996,   0.00000,   0.00000,   0.00000,   1.75498,   2.00000, 
